L,gm/Id,Vds_sat
1.5e-07,1.56218,0.697826
1.5e-07,1.56446,0.697353
1.5e-07,1.56675,0.696879
1.5e-07,1.56904,0.696405
1.5e-07,1.57133,0.69593
1.5e-07,1.57363,0.695456
1.5e-07,1.57593,0.694982
1.5e-07,1.57823,0.694508
1.5e-07,1.58054,0.694034
1.5e-07,1.58285,0.69356
1.5e-07,1.58516,0.693085
1.5e-07,1.58748,0.692611
1.5e-07,1.5898,0.692137
1.5e-07,1.59213,0.691662
1.5e-07,1.59446,0.691188
1.5e-07,1.59679,0.690713
1.5e-07,1.59913,0.690238
1.5e-07,1.60147,0.689764
1.5e-07,1.60381,0.689289
1.5e-07,1.60616,0.688814
1.5e-07,1.60851,0.688339
1.5e-07,1.61086,0.687865
1.5e-07,1.61322,0.68739
1.5e-07,1.61558,0.686915
1.5e-07,1.61795,0.68644
1.5e-07,1.62032,0.685965
1.5e-07,1.62269,0.68549
1.5e-07,1.62507,0.685014
1.5e-07,1.62745,0.684539
1.5e-07,1.62983,0.684064
1.5e-07,1.63222,0.683589
1.5e-07,1.63461,0.683113
1.5e-07,1.63701,0.682638
1.5e-07,1.6394,0.682162
1.5e-07,1.64181,0.681687
1.5e-07,1.64421,0.681211
1.5e-07,1.64662,0.680735
1.5e-07,1.64904,0.68026
1.5e-07,1.65146,0.679784
1.5e-07,1.65388,0.679308
1.5e-07,1.6563,0.678832
1.5e-07,1.65873,0.678356
1.5e-07,1.66117,0.67788
1.5e-07,1.6636,0.677404
1.5e-07,1.66605,0.676928
1.5e-07,1.66849,0.676451
1.5e-07,1.67094,0.675975
1.5e-07,1.67339,0.675499
1.5e-07,1.67585,0.675022
1.5e-07,1.67831,0.674546
1.5e-07,1.68078,0.674069
1.5e-07,1.68324,0.673592
1.5e-07,1.68572,0.673116
1.5e-07,1.68819,0.672639
1.5e-07,1.69067,0.672162
1.5e-07,1.69316,0.671685
1.5e-07,1.69565,0.671208
1.5e-07,1.69814,0.670731
1.5e-07,1.70064,0.670254
1.5e-07,1.70314,0.669777
1.5e-07,1.70564,0.669299
1.5e-07,1.70815,0.668822
1.5e-07,1.71066,0.668345
1.5e-07,1.71318,0.667867
1.5e-07,1.7157,0.66739
1.5e-07,1.71823,0.666912
1.5e-07,1.72076,0.666434
1.5e-07,1.72329,0.665956
1.5e-07,1.72583,0.665478
1.5e-07,1.72837,0.665001
1.5e-07,1.73092,0.664522
1.5e-07,1.73347,0.664044
1.5e-07,1.73602,0.663566
1.5e-07,1.73858,0.663088
1.5e-07,1.74114,0.66261
1.5e-07,1.74371,0.662131
1.5e-07,1.74628,0.661653
1.5e-07,1.74885,0.661174
1.5e-07,1.75143,0.660695
1.5e-07,1.75402,0.660216
1.5e-07,1.75661,0.659738
1.5e-07,1.7592,0.659259
1.5e-07,1.76179,0.65878
1.5e-07,1.7644,0.658301
1.5e-07,1.767,0.657821
1.5e-07,1.76961,0.657342
1.5e-07,1.77222,0.656863
1.5e-07,1.77484,0.656383
1.5e-07,1.77746,0.655904
1.5e-07,1.78009,0.655424
1.5e-07,1.78272,0.654944
1.5e-07,1.78536,0.654465
1.5e-07,1.788,0.653985
1.5e-07,1.79064,0.653505
1.5e-07,1.79329,0.653025
1.5e-07,1.79595,0.652544
1.5e-07,1.7986,0.652064
1.5e-07,1.80127,0.651584
1.5e-07,1.80393,0.651103
1.5e-07,1.8066,0.650623
1.5e-07,1.80928,0.650142
1.5e-07,1.81196,0.649661
1.5e-07,1.81464,0.649181
1.5e-07,1.81733,0.6487
1.5e-07,1.82003,0.648219
1.5e-07,1.82273,0.647737
1.5e-07,1.82543,0.647256
1.5e-07,1.82814,0.646775
1.5e-07,1.83085,0.646294
1.5e-07,1.83357,0.645812
1.5e-07,1.83629,0.64533
1.5e-07,1.83901,0.644849
1.5e-07,1.84174,0.644367
1.5e-07,1.84448,0.643885
1.5e-07,1.84722,0.643403
1.5e-07,1.84996,0.642921
1.5e-07,1.85271,0.642438
1.5e-07,1.85547,0.641956
1.5e-07,1.85823,0.641474
1.5e-07,1.86099,0.640991
1.5e-07,1.86376,0.640508
1.5e-07,1.86653,0.640026
1.5e-07,1.86931,0.639543
1.5e-07,1.87209,0.63906
1.5e-07,1.87488,0.638577
1.5e-07,1.87767,0.638094
1.5e-07,1.88047,0.63761
1.5e-07,1.88327,0.637127
1.5e-07,1.88608,0.636643
1.5e-07,1.88889,0.63616
1.5e-07,1.89171,0.635676
1.5e-07,1.89453,0.635192
1.5e-07,1.89736,0.634708
1.5e-07,1.90019,0.634224
1.5e-07,1.90302,0.63374
1.5e-07,1.90586,0.633255
1.5e-07,1.90871,0.632771
1.5e-07,1.91156,0.632286
1.5e-07,1.91442,0.631802
1.5e-07,1.91728,0.631317
1.5e-07,1.92015,0.630832
1.5e-07,1.92302,0.630347
1.5e-07,1.92589,0.629862
1.5e-07,1.92878,0.629377
1.5e-07,1.93166,0.628891
1.5e-07,1.93455,0.628406
1.5e-07,1.93745,0.62792
1.5e-07,1.94035,0.627434
1.5e-07,1.94326,0.626949
1.5e-07,1.94617,0.626463
1.5e-07,1.94909,0.625977
1.5e-07,1.95201,0.62549
1.5e-07,1.95494,0.625004
1.5e-07,1.95787,0.624517
1.5e-07,1.96081,0.624031
1.5e-07,1.96375,0.623544
1.5e-07,1.9667,0.623057
1.5e-07,1.96966,0.62257
1.5e-07,1.97262,0.622083
1.5e-07,1.97558,0.621596
1.5e-07,1.97855,0.621109
1.5e-07,1.98152,0.620621
1.5e-07,1.98451,0.620133
1.5e-07,1.98749,0.619646
1.5e-07,1.99048,0.619158
1.5e-07,1.99348,0.61867
1.5e-07,1.99648,0.618182
1.5e-07,1.99949,0.617693
1.5e-07,2.0025,0.617205
1.5e-07,2.00552,0.616716
1.5e-07,2.00854,0.616228
1.5e-07,2.01157,0.615739
1.5e-07,2.01461,0.61525
1.5e-07,2.01765,0.614761
1.5e-07,2.0207,0.614271
1.5e-07,2.02375,0.613782
1.5e-07,2.0268,0.613293
1.5e-07,2.02987,0.612803
1.5e-07,2.03294,0.612313
1.5e-07,2.03601,0.611823
1.5e-07,2.03909,0.611333
1.5e-07,2.04217,0.610843
1.5e-07,2.04527,0.610352
1.5e-07,2.04836,0.609862
1.5e-07,2.05146,0.609371
1.5e-07,2.05457,0.608881
1.5e-07,2.05769,0.60839
1.5e-07,2.06081,0.607899
1.5e-07,2.06393,0.607407
1.5e-07,2.06706,0.606916
1.5e-07,2.0702,0.606424
1.5e-07,2.07334,0.605933
1.5e-07,2.07649,0.605441
1.5e-07,2.07965,0.604949
1.5e-07,2.08281,0.604457
1.5e-07,2.08597,0.603965
1.5e-07,2.08914,0.603472
1.5e-07,2.09232,0.60298
1.5e-07,2.09551,0.602487
1.5e-07,2.0987,0.601994
1.5e-07,2.10189,0.601501
1.5e-07,2.1051,0.601008
1.5e-07,2.1083,0.600515
1.5e-07,2.11152,0.600021
1.5e-07,2.11474,0.599528
1.5e-07,2.11796,0.599034
1.5e-07,2.1212,0.59854
1.5e-07,2.12444,0.598046
1.5e-07,2.12768,0.597551
1.5e-07,2.13093,0.597057
1.5e-07,2.13419,0.596563
1.5e-07,2.13745,0.596068
1.5e-07,2.14072,0.595573
1.5e-07,2.144,0.595078
1.5e-07,2.14728,0.594583
1.5e-07,2.15057,0.594087
1.5e-07,2.15386,0.593592
1.5e-07,2.15716,0.593096
1.5e-07,2.16047,0.5926
1.5e-07,2.16378,0.592104
1.5e-07,2.1671,0.591608
1.5e-07,2.17043,0.591112
1.5e-07,2.17376,0.590615
1.5e-07,2.1771,0.590119
1.5e-07,2.18045,0.589622
1.5e-07,2.1838,0.589125
1.5e-07,2.18716,0.588628
1.5e-07,2.19052,0.58813
1.5e-07,2.19389,0.587633
1.5e-07,2.19727,0.587135
1.5e-07,2.20066,0.586637
1.5e-07,2.20405,0.586139
1.5e-07,2.20744,0.585641
1.5e-07,2.21085,0.585143
1.5e-07,2.21426,0.584644
1.5e-07,2.21768,0.584145
1.5e-07,2.2211,0.583647
1.5e-07,2.22453,0.583147
1.5e-07,2.22797,0.582648
1.5e-07,2.23142,0.582149
1.5e-07,2.23487,0.581649
1.5e-07,2.23833,0.58115
1.5e-07,2.24179,0.58065
1.5e-07,2.24526,0.58015
1.5e-07,2.24874,0.579649
1.5e-07,2.25223,0.579149
1.5e-07,2.25572,0.578648
1.5e-07,2.25922,0.578147
1.5e-07,2.26273,0.577646
1.5e-07,2.26624,0.577145
1.5e-07,2.26976,0.576644
1.5e-07,2.27329,0.576142
1.5e-07,2.27682,0.575641
1.5e-07,2.28037,0.575139
1.5e-07,2.28392,0.574637
1.5e-07,2.28747,0.574134
1.5e-07,2.29103,0.573632
1.5e-07,2.29461,0.573129
1.5e-07,2.29818,0.572626
1.5e-07,2.30177,0.572123
1.5e-07,2.30536,0.57162
1.5e-07,2.30896,0.571117
1.5e-07,2.31257,0.570613
1.5e-07,2.31618,0.570109
1.5e-07,2.3198,0.569605
1.5e-07,2.32343,0.569101
1.5e-07,2.32706,0.568597
1.5e-07,2.33071,0.568092
1.5e-07,2.33436,0.567588
1.5e-07,2.33802,0.567083
1.5e-07,2.34168,0.566578
1.5e-07,2.34536,0.566072
1.5e-07,2.34904,0.565567
1.5e-07,2.35272,0.565061
1.5e-07,2.35642,0.564555
1.5e-07,2.36012,0.564049
1.5e-07,2.36384,0.563543
1.5e-07,2.36755,0.563037
1.5e-07,2.37128,0.56253
1.5e-07,2.37501,0.562023
1.5e-07,2.37876,0.561516
1.5e-07,2.38251,0.561009
1.5e-07,2.38626,0.560501
1.5e-07,2.39003,0.559994
1.5e-07,2.3938,0.559486
1.5e-07,2.39758,0.558978
1.5e-07,2.40137,0.55847
1.5e-07,2.40517,0.557961
1.5e-07,2.40897,0.557452
1.5e-07,2.41279,0.556944
1.5e-07,2.41661,0.556434
1.5e-07,2.42043,0.555925
1.5e-07,2.42427,0.555416
1.5e-07,2.42812,0.554906
1.5e-07,2.43197,0.554396
1.5e-07,2.43583,0.553886
1.5e-07,2.4397,0.553376
1.5e-07,2.44358,0.552865
1.5e-07,2.44746,0.552354
1.5e-07,2.45136,0.551844
1.5e-07,2.45526,0.551332
1.5e-07,2.45917,0.550821
1.5e-07,2.46309,0.550309
1.5e-07,2.46702,0.549798
1.5e-07,2.47095,0.549286
1.5e-07,2.4749,0.548774
1.5e-07,2.47885,0.548261
1.5e-07,2.48281,0.547748
1.5e-07,2.48678,0.547236
1.5e-07,2.49076,0.546723
1.5e-07,2.49474,0.546209
1.5e-07,2.49874,0.545696
1.5e-07,2.50274,0.545182
1.5e-07,2.50675,0.544668
1.5e-07,2.51078,0.544154
1.5e-07,2.51481,0.54364
1.5e-07,2.51884,0.543125
1.5e-07,2.52289,0.54261
1.5e-07,2.52695,0.542095
1.5e-07,2.53101,0.54158
1.5e-07,2.53509,0.541065
1.5e-07,2.53917,0.540549
1.5e-07,2.54326,0.540033
1.5e-07,2.54736,0.539517
1.5e-07,2.55147,0.539001
1.5e-07,2.55559,0.538484
1.5e-07,2.55972,0.537967
1.5e-07,2.56386,0.53745
1.5e-07,2.568,0.536933
1.5e-07,2.57216,0.536416
1.5e-07,2.57632,0.535898
1.5e-07,2.5805,0.53538
1.5e-07,2.58468,0.534862
1.5e-07,2.58887,0.534343
1.5e-07,2.59307,0.533825
1.5e-07,2.59728,0.533306
1.5e-07,2.6015,0.532787
1.5e-07,2.60573,0.532268
1.5e-07,2.60997,0.531748
1.5e-07,2.61422,0.531228
1.5e-07,2.61848,0.530708
1.5e-07,2.62275,0.530188
1.5e-07,2.62702,0.529668
1.5e-07,2.63131,0.529147
1.5e-07,2.63561,0.528626
1.5e-07,2.63992,0.528105
1.5e-07,2.64423,0.527584
1.5e-07,2.64856,0.527062
1.5e-07,2.65289,0.52654
1.5e-07,2.65724,0.526018
1.5e-07,2.6616,0.525496
1.5e-07,2.66596,0.524973
1.5e-07,2.67034,0.52445
1.5e-07,2.67472,0.523927
1.5e-07,2.67912,0.523404
1.5e-07,2.68352,0.52288
1.5e-07,2.68794,0.522357
1.5e-07,2.69236,0.521833
1.5e-07,2.6968,0.521308
1.5e-07,2.70125,0.520784
1.5e-07,2.7057,0.520259
1.5e-07,2.71017,0.519734
1.5e-07,2.71465,0.519209
1.5e-07,2.71914,0.518684
1.5e-07,2.72363,0.518158
1.5e-07,2.72814,0.517632
1.5e-07,2.73266,0.517106
1.5e-07,2.73719,0.516579
1.5e-07,2.74173,0.516053
1.5e-07,2.74628,0.515526
1.5e-07,2.75084,0.514998
1.5e-07,2.75541,0.514471
1.5e-07,2.76,0.513943
1.5e-07,2.76459,0.513415
1.5e-07,2.7692,0.512887
1.5e-07,2.77381,0.512359
1.5e-07,2.77844,0.51183
1.5e-07,2.78307,0.511301
1.5e-07,2.78772,0.510772
1.5e-07,2.79238,0.510242
1.5e-07,2.79705,0.509713
1.5e-07,2.80173,0.509183
1.5e-07,2.80643,0.508653
1.5e-07,2.81113,0.508122
1.5e-07,2.81584,0.507591
1.5e-07,2.82057,0.50706
1.5e-07,2.82531,0.506529
1.5e-07,2.83006,0.505998
1.5e-07,2.83482,0.505466
1.5e-07,2.83959,0.504934
1.5e-07,2.84437,0.504402
1.5e-07,2.84917,0.503869
1.5e-07,2.85397,0.503336
1.5e-07,2.85879,0.502803
1.5e-07,2.86362,0.50227
1.5e-07,2.86846,0.501737
1.5e-07,2.87332,0.501203
1.5e-07,2.87818,0.500669
1.5e-07,2.88306,0.500134
1.5e-07,2.88795,0.4996
1.5e-07,2.89285,0.499065
1.5e-07,2.89776,0.49853
1.5e-07,2.90269,0.497994
1.5e-07,2.90762,0.497459
1.5e-07,2.91257,0.496923
1.5e-07,2.91753,0.496387
1.5e-07,2.92251,0.49585
1.5e-07,2.92749,0.495313
1.5e-07,2.93249,0.494776
1.5e-07,2.9375,0.494239
1.5e-07,2.94253,0.493702
1.5e-07,2.94756,0.493164
1.5e-07,2.95261,0.492626
1.5e-07,2.95767,0.492087
1.5e-07,2.96274,0.491549
1.5e-07,2.96783,0.49101
1.5e-07,2.97293,0.490471
1.5e-07,2.97804,0.489931
1.5e-07,2.98316,0.489392
1.5e-07,2.9883,0.488852
1.5e-07,2.99345,0.488311
1.5e-07,2.99862,0.487771
1.5e-07,3.00379,0.48723
1.5e-07,3.00898,0.486689
1.5e-07,3.01418,0.486148
1.5e-07,3.0194,0.485606
1.5e-07,3.02463,0.485064
1.5e-07,3.02987,0.484522
1.5e-07,3.03513,0.48398
1.5e-07,3.0404,0.483437
1.5e-07,3.04568,0.482894
1.5e-07,3.05098,0.482351
1.5e-07,3.05629,0.481807
1.5e-07,3.06161,0.481263
1.5e-07,3.06695,0.480719
1.5e-07,3.0723,0.480175
1.5e-07,3.07766,0.47963
1.5e-07,3.08304,0.479085
1.5e-07,3.08843,0.47854
1.5e-07,3.09384,0.477994
1.5e-07,3.09926,0.477448
1.5e-07,3.1047,0.476902
1.5e-07,3.11015,0.476356
1.5e-07,3.11561,0.475809
1.5e-07,3.12109,0.475262
1.5e-07,3.12658,0.474715
1.5e-07,3.13209,0.474168
1.5e-07,3.13761,0.47362
1.5e-07,3.14314,0.473072
1.5e-07,3.14869,0.472523
1.5e-07,3.15426,0.471975
1.5e-07,3.15984,0.471426
1.5e-07,3.16543,0.470877
1.5e-07,3.17104,0.470327
1.5e-07,3.17666,0.469777
1.5e-07,3.1823,0.469227
1.5e-07,3.18796,0.468677
1.5e-07,3.19362,0.468126
1.5e-07,3.19931,0.467575
1.5e-07,3.20501,0.467024
1.5e-07,3.21072,0.466472
1.5e-07,3.21645,0.46592
1.5e-07,3.2222,0.465368
1.5e-07,3.22796,0.464816
1.5e-07,3.23374,0.464263
1.5e-07,3.23953,0.46371
1.5e-07,3.24534,0.463157
1.5e-07,3.25116,0.462603
1.5e-07,3.257,0.462049
1.5e-07,3.26285,0.461495
1.5e-07,3.26872,0.46094
1.5e-07,3.27461,0.460386
1.5e-07,3.28051,0.459831
1.5e-07,3.28643,0.459275
1.5e-07,3.29237,0.45872
1.5e-07,3.29832,0.458164
1.5e-07,3.30429,0.457607
1.5e-07,3.31027,0.457051
1.5e-07,3.31628,0.456494
1.5e-07,3.32229,0.455937
1.5e-07,3.32833,0.455379
1.5e-07,3.33438,0.454821
1.5e-07,3.34045,0.454263
1.5e-07,3.34653,0.453705
1.5e-07,3.35263,0.453146
1.5e-07,3.35875,0.452587
1.5e-07,3.36489,0.452028
1.5e-07,3.37104,0.451468
1.5e-07,3.37721,0.450908
1.5e-07,3.3834,0.450348
1.5e-07,3.3896,0.449788
1.5e-07,3.39583,0.449227
1.5e-07,3.40207,0.448666
1.5e-07,3.40833,0.448104
1.5e-07,3.4146,0.447543
1.5e-07,3.42089,0.446981
1.5e-07,3.4272,0.446418
1.5e-07,3.43353,0.445856
1.5e-07,3.43988,0.445293
1.5e-07,3.44625,0.444729
1.5e-07,3.45263,0.444166
1.5e-07,3.45903,0.443602
1.5e-07,3.46545,0.443038
1.5e-07,3.47189,0.442473
1.5e-07,3.47835,0.441908
1.5e-07,3.48482,0.441343
1.5e-07,3.49132,0.440778
1.5e-07,3.49783,0.440212
1.5e-07,3.50436,0.439646
1.5e-07,3.51091,0.43908
1.5e-07,3.51748,0.438513
1.5e-07,3.52407,0.437946
1.5e-07,3.53068,0.437379
1.5e-07,3.53731,0.436811
1.5e-07,3.54395,0.436243
1.5e-07,3.55062,0.435675
1.5e-07,3.5573,0.435107
1.5e-07,3.56401,0.434538
1.5e-07,3.57073,0.433969
1.5e-07,3.57748,0.433399
1.5e-07,3.58424,0.432829
1.5e-07,3.59103,0.432259
1.5e-07,3.59783,0.431689
1.5e-07,3.60466,0.431118
1.5e-07,3.6115,0.430547
1.5e-07,3.61837,0.429976
1.5e-07,3.62526,0.429404
1.5e-07,3.63216,0.428832
1.5e-07,3.63909,0.428259
1.5e-07,3.64604,0.427687
1.5e-07,3.65301,0.427114
1.5e-07,3.66,0.426541
1.5e-07,3.66701,0.425967
1.5e-07,3.67404,0.425393
1.5e-07,3.68109,0.424819
1.5e-07,3.68817,0.424244
1.5e-07,3.69526,0.423669
1.5e-07,3.70238,0.423094
1.5e-07,3.70952,0.422519
1.5e-07,3.71668,0.421943
1.5e-07,3.72386,0.421367
1.5e-07,3.73107,0.42079
1.5e-07,3.73829,0.420213
1.5e-07,3.74554,0.419636
1.5e-07,3.75281,0.419059
1.5e-07,3.7601,0.418481
1.5e-07,3.76742,0.417903
1.5e-07,3.77476,0.417324
1.5e-07,3.78212,0.416746
1.5e-07,3.7895,0.416167
1.5e-07,3.79691,0.415587
1.5e-07,3.80434,0.415008
1.5e-07,3.81179,0.414427
1.5e-07,3.81927,0.413847
1.5e-07,3.82676,0.413266
1.5e-07,3.83429,0.412685
1.5e-07,3.84183,0.412104
1.5e-07,3.8494,0.411522
1.5e-07,3.857,0.41094
1.5e-07,3.86461,0.410358
1.5e-07,3.87225,0.409775
1.5e-07,3.87992,0.409192
1.5e-07,3.88761,0.408609
1.5e-07,3.89532,0.408026
1.5e-07,3.90306,0.407442
1.5e-07,3.91082,0.406857
1.5e-07,3.91861,0.406273
1.5e-07,3.92642,0.405688
1.5e-07,3.93426,0.405103
1.5e-07,3.94212,0.404517
1.5e-07,3.95001,0.403931
1.5e-07,3.95792,0.403345
1.5e-07,3.96586,0.402758
1.5e-07,3.97382,0.402171
1.5e-07,3.98181,0.401584
1.5e-07,3.98982,0.400997
1.5e-07,3.99786,0.400409
1.5e-07,4.00593,0.39982
1.5e-07,4.01402,0.399232
1.5e-07,4.02214,0.398643
1.5e-07,4.03029,0.398054
1.5e-07,4.03846,0.397464
1.5e-07,4.04666,0.396874
1.5e-07,4.05488,0.396284
1.5e-07,4.06313,0.395694
1.5e-07,4.07141,0.395103
1.5e-07,4.07972,0.394512
1.5e-07,4.08805,0.39392
1.5e-07,4.09641,0.393328
1.5e-07,4.1048,0.392736
1.5e-07,4.11322,0.392143
1.5e-07,4.12166,0.391551
1.5e-07,4.13013,0.390957
1.5e-07,4.13863,0.390364
1.5e-07,4.14716,0.38977
1.5e-07,4.15572,0.389176
1.5e-07,4.1643,0.388581
1.5e-07,4.17292,0.387987
1.5e-07,4.18156,0.387391
1.5e-07,4.19023,0.386796
1.5e-07,4.19893,0.3862
1.5e-07,4.20766,0.385604
1.5e-07,4.21642,0.385007
1.5e-07,4.22521,0.384411
1.5e-07,4.23403,0.383813
1.5e-07,4.24288,0.383216
1.5e-07,4.25176,0.382618
1.5e-07,4.26066,0.38202
1.5e-07,4.2696,0.381421
1.5e-07,4.27857,0.380823
1.5e-07,4.28757,0.380223
1.5e-07,4.2966,0.379624
1.5e-07,4.30566,0.379024
1.5e-07,4.31475,0.378424
1.5e-07,4.32388,0.377823
1.5e-07,4.33303,0.377223
1.5e-07,4.34222,0.376621
1.5e-07,4.35143,0.37602
1.5e-07,4.36068,0.375418
1.5e-07,4.36997,0.374816
1.5e-07,4.37928,0.374214
1.5e-07,4.38862,0.373611
1.5e-07,4.398,0.373008
1.5e-07,4.40741,0.372404
1.5e-07,4.41686,0.3718
1.5e-07,4.42633,0.371196
1.5e-07,4.43584,0.370592
1.5e-07,4.44538,0.369987
1.5e-07,4.45496,0.369382
1.5e-07,4.46457,0.368776
1.5e-07,4.47421,0.36817
1.5e-07,4.48389,0.367564
1.5e-07,4.4936,0.366958
1.5e-07,4.50335,0.366351
1.5e-07,4.51313,0.365744
1.5e-07,4.52294,0.365136
1.5e-07,4.53279,0.364528
1.5e-07,4.54268,0.36392
1.5e-07,4.5526,0.363312
1.5e-07,4.56255,0.362703
1.5e-07,4.57254,0.362094
1.5e-07,4.58257,0.361484
1.5e-07,4.59263,0.360875
1.5e-07,4.60273,0.360265
1.5e-07,4.61286,0.359654
1.5e-07,4.62303,0.359043
1.5e-07,4.63324,0.358432
1.5e-07,4.64348,0.357821
1.5e-07,4.65376,0.357209
1.5e-07,4.66408,0.356597
1.5e-07,4.67444,0.355984
1.5e-07,4.68483,0.355372
1.5e-07,4.69526,0.354759
1.5e-07,4.70573,0.354145
1.5e-07,4.71623,0.353531
1.5e-07,4.72678,0.352917
1.5e-07,4.73736,0.352303
1.5e-07,4.74798,0.351688
1.5e-07,4.75864,0.351073
1.5e-07,4.76934,0.350458
1.5e-07,4.78008,0.349842
1.5e-07,4.79086,0.349226
1.5e-07,4.80168,0.34861
1.5e-07,4.81254,0.347993
1.5e-07,4.82344,0.347376
1.5e-07,4.83437,0.346759
1.5e-07,4.84535,0.346141
1.5e-07,4.85637,0.345523
1.5e-07,4.86743,0.344905
1.5e-07,4.87853,0.344286
1.5e-07,4.88968,0.343667
1.5e-07,4.90086,0.343048
1.5e-07,4.91209,0.342428
1.5e-07,4.92335,0.341808
1.5e-07,4.93466,0.341188
1.5e-07,4.94602,0.340567
1.5e-07,4.95741,0.339947
1.5e-07,4.96885,0.339325
1.5e-07,4.98033,0.338704
1.5e-07,4.99185,0.338082
1.5e-07,5.00342,0.33746
1.5e-07,5.01503,0.336837
1.5e-07,5.02669,0.336215
1.5e-07,5.03838,0.335591
1.5e-07,5.05013,0.334968
1.5e-07,5.06192,0.334344
1.5e-07,5.07375,0.33372
1.5e-07,5.08563,0.333096
1.5e-07,5.09755,0.332471
1.5e-07,5.10952,0.331846
1.5e-07,5.12153,0.331221
1.5e-07,5.13359,0.330595
1.5e-07,5.1457,0.329969
1.5e-07,5.15785,0.329343
1.5e-07,5.17005,0.328716
1.5e-07,5.18229,0.328089
1.5e-07,5.19459,0.327462
1.5e-07,5.20693,0.326835
1.5e-07,5.21931,0.326207
1.5e-07,5.23175,0.325579
1.5e-07,5.24423,0.32495
1.5e-07,5.25677,0.324322
1.5e-07,5.26935,0.323693
1.5e-07,5.28198,0.323063
1.5e-07,5.29465,0.322434
1.5e-07,5.30738,0.321804
1.5e-07,5.32016,0.321173
1.5e-07,5.33298,0.320543
1.5e-07,5.34586,0.319912
1.5e-07,5.35879,0.319281
1.5e-07,5.37177,0.318649
1.5e-07,5.3848,0.318018
1.5e-07,5.39787,0.317385
1.5e-07,5.41101,0.316753
1.5e-07,5.42419,0.31612
1.5e-07,5.43742,0.315488
1.5e-07,5.45071,0.314854
1.5e-07,5.46405,0.314221
1.5e-07,5.47744,0.313587
1.5e-07,5.49088,0.312953
1.5e-07,5.50438,0.312318
1.5e-07,5.51793,0.311684
1.5e-07,5.53153,0.311049
1.5e-07,5.54519,0.310413
1.5e-07,5.5589,0.309778
1.5e-07,5.57267,0.309142
1.5e-07,5.58649,0.308506
1.5e-07,5.60037,0.30787
1.5e-07,5.6143,0.307233
1.5e-07,5.62828,0.306596
1.5e-07,5.64233,0.305959
1.5e-07,5.65643,0.305321
1.5e-07,5.67058,0.304683
1.5e-07,5.68479,0.304045
1.5e-07,5.69906,0.303407
1.5e-07,5.71339,0.302768
1.5e-07,5.72777,0.302129
1.5e-07,5.74221,0.30149
1.5e-07,5.75671,0.300851
1.5e-07,5.77127,0.300211
1.5e-07,5.78588,0.299571
1.5e-07,5.80056,0.298931
1.5e-07,5.81529,0.29829
1.5e-07,5.83008,0.297649
1.5e-07,5.84493,0.297008
1.5e-07,5.85985,0.296367
1.5e-07,5.87482,0.295725
1.5e-07,5.88985,0.295084
1.5e-07,5.90495,0.294442
1.5e-07,5.9201,0.293799
1.5e-07,5.93532,0.293157
1.5e-07,5.9506,0.292514
1.5e-07,5.96594,0.291871
1.5e-07,5.98134,0.291227
1.5e-07,5.99681,0.290584
1.5e-07,6.01233,0.28994
1.5e-07,6.02792,0.289296
1.5e-07,6.04358,0.288652
1.5e-07,6.0593,0.288007
1.5e-07,6.07508,0.287362
1.5e-07,6.09093,0.286717
1.5e-07,6.10684,0.286072
1.5e-07,6.12281,0.285427
1.5e-07,6.13886,0.284781
1.5e-07,6.15496,0.284135
1.5e-07,6.17114,0.283489
1.5e-07,6.18738,0.282842
1.5e-07,6.20368,0.282196
1.5e-07,6.22005,0.281549
1.5e-07,6.23649,0.280902
1.5e-07,6.253,0.280254
1.5e-07,6.26957,0.279607
1.5e-07,6.28621,0.278959
1.5e-07,6.30292,0.278311
1.5e-07,6.3197,0.277663
1.5e-07,6.33655,0.277015
1.5e-07,6.35347,0.276366
1.5e-07,6.37045,0.275717
1.5e-07,6.38751,0.275069
1.5e-07,6.40463,0.274419
1.5e-07,6.42183,0.27377
1.5e-07,6.4391,0.27312
1.5e-07,6.45643,0.272471
1.5e-07,6.47384,0.271821
1.5e-07,6.49132,0.271171
1.5e-07,6.50888,0.27052
1.5e-07,6.5265,0.26987
1.5e-07,6.5442,0.269219
1.5e-07,6.56197,0.268568
1.5e-07,6.57981,0.267917
1.5e-07,6.59772,0.267266
1.5e-07,6.61571,0.266615
1.5e-07,6.63378,0.265963
1.5e-07,6.65191,0.265312
1.5e-07,6.67013,0.26466
1.5e-07,6.68841,0.264008
1.5e-07,6.70678,0.263355
1.5e-07,6.72521,0.262703
1.5e-07,6.74373,0.262051
1.5e-07,6.76231,0.261398
1.5e-07,6.78098,0.260745
1.5e-07,6.79972,0.260092
1.5e-07,6.81854,0.259439
1.5e-07,6.83744,0.258786
1.5e-07,6.85641,0.258133
1.5e-07,6.87546,0.257479
1.5e-07,6.89459,0.256826
1.5e-07,6.9138,0.256172
1.5e-07,6.93308,0.255518
1.5e-07,6.95245,0.254864
1.5e-07,6.97189,0.25421
1.5e-07,6.99141,0.253556
1.5e-07,7.01102,0.252902
1.5e-07,7.0307,0.252247
1.5e-07,7.05046,0.251593
1.5e-07,7.07031,0.250938
1.5e-07,7.09023,0.250283
1.5e-07,7.11024,0.249629
1.5e-07,7.13032,0.248974
1.5e-07,7.15049,0.248319
1.5e-07,7.17074,0.247664
1.5e-07,7.19107,0.247009
1.5e-07,7.21149,0.246354
