L,gm/Id,Vds_sat
1.5e-07,1.36671,0.309678
1.5e-07,1.36839,0.309514
1.5e-07,1.37007,0.309349
1.5e-07,1.37175,0.309185
1.5e-07,1.37344,0.30902
1.5e-07,1.37514,0.308856
1.5e-07,1.37684,0.308691
1.5e-07,1.37854,0.308527
1.5e-07,1.38024,0.308362
1.5e-07,1.38195,0.308197
1.5e-07,1.38366,0.308032
1.5e-07,1.38538,0.307868
1.5e-07,1.3871,0.307703
1.5e-07,1.38882,0.307538
1.5e-07,1.39055,0.307373
1.5e-07,1.39228,0.307208
1.5e-07,1.39402,0.307044
1.5e-07,1.39576,0.306879
1.5e-07,1.3975,0.306714
1.5e-07,1.39925,0.306549
1.5e-07,1.401,0.306383
1.5e-07,1.40275,0.306218
1.5e-07,1.40451,0.306053
1.5e-07,1.40628,0.305888
1.5e-07,1.40804,0.305723
1.5e-07,1.40981,0.305558
1.5e-07,1.41159,0.305392
1.5e-07,1.41337,0.305227
1.5e-07,1.41515,0.305062
1.5e-07,1.41694,0.304896
1.5e-07,1.41873,0.304731
1.5e-07,1.42052,0.304566
1.5e-07,1.42232,0.3044
1.5e-07,1.42413,0.304234
1.5e-07,1.42593,0.304069
1.5e-07,1.42775,0.303903
1.5e-07,1.42956,0.303738
1.5e-07,1.43138,0.303572
1.5e-07,1.4332,0.303406
1.5e-07,1.43503,0.30324
1.5e-07,1.43687,0.303075
1.5e-07,1.4387,0.302909
1.5e-07,1.44054,0.302743
1.5e-07,1.44239,0.302577
1.5e-07,1.44424,0.302411
1.5e-07,1.44609,0.302245
1.5e-07,1.44795,0.302079
1.5e-07,1.44981,0.301913
1.5e-07,1.45167,0.301747
1.5e-07,1.45355,0.301581
1.5e-07,1.45542,0.301414
1.5e-07,1.4573,0.301248
1.5e-07,1.45918,0.301082
1.5e-07,1.46107,0.300915
1.5e-07,1.46296,0.300749
1.5e-07,1.46486,0.300583
1.5e-07,1.46676,0.300416
1.5e-07,1.46867,0.300249
1.5e-07,1.47058,0.300083
1.5e-07,1.47249,0.299916
1.5e-07,1.47441,0.29975
1.5e-07,1.47633,0.299583
1.5e-07,1.47826,0.299416
1.5e-07,1.48019,0.299249
1.5e-07,1.48213,0.299082
1.5e-07,1.48407,0.298916
1.5e-07,1.48602,0.298749
1.5e-07,1.48797,0.298582
1.5e-07,1.48992,0.298415
1.5e-07,1.49188,0.298248
1.5e-07,1.49385,0.29808
1.5e-07,1.49581,0.297913
1.5e-07,1.49779,0.297746
1.5e-07,1.49977,0.297579
1.5e-07,1.50175,0.297411
1.5e-07,1.50374,0.297244
1.5e-07,1.50573,0.297077
1.5e-07,1.50773,0.296909
1.5e-07,1.50973,0.296742
1.5e-07,1.51174,0.296574
1.5e-07,1.51375,0.296406
1.5e-07,1.51576,0.296239
1.5e-07,1.51778,0.296071
1.5e-07,1.51981,0.295903
1.5e-07,1.52184,0.295735
1.5e-07,1.52388,0.295567
1.5e-07,1.52592,0.295399
1.5e-07,1.52796,0.295231
1.5e-07,1.53001,0.295063
1.5e-07,1.53207,0.294895
1.5e-07,1.53413,0.294727
1.5e-07,1.53619,0.294559
1.5e-07,1.53826,0.294391
1.5e-07,1.54034,0.294222
1.5e-07,1.54242,0.294054
1.5e-07,1.54451,0.293886
1.5e-07,1.5466,0.293717
1.5e-07,1.54869,0.293548
1.5e-07,1.55079,0.29338
1.5e-07,1.5529,0.293211
1.5e-07,1.55501,0.293043
1.5e-07,1.55712,0.292874
1.5e-07,1.55924,0.292705
1.5e-07,1.56137,0.292536
1.5e-07,1.5635,0.292367
1.5e-07,1.56564,0.292198
1.5e-07,1.56778,0.292029
1.5e-07,1.56993,0.29186
1.5e-07,1.57208,0.291691
1.5e-07,1.57424,0.291521
1.5e-07,1.5764,0.291352
1.5e-07,1.57857,0.291183
1.5e-07,1.58074,0.291013
1.5e-07,1.58292,0.290844
1.5e-07,1.58511,0.290674
1.5e-07,1.5873,0.290505
1.5e-07,1.58949,0.290335
1.5e-07,1.59169,0.290165
1.5e-07,1.5939,0.289996
1.5e-07,1.59611,0.289826
1.5e-07,1.59833,0.289656
1.5e-07,1.60055,0.289486
1.5e-07,1.60278,0.289316
1.5e-07,1.60501,0.289146
1.5e-07,1.60725,0.288976
1.5e-07,1.6095,0.288805
1.5e-07,1.61175,0.288635
1.5e-07,1.61401,0.288465
1.5e-07,1.61627,0.288294
1.5e-07,1.61854,0.288124
1.5e-07,1.62081,0.287953
1.5e-07,1.62309,0.287782
1.5e-07,1.62538,0.287612
1.5e-07,1.62767,0.287441
1.5e-07,1.62996,0.28727
1.5e-07,1.63227,0.287099
1.5e-07,1.63457,0.286928
1.5e-07,1.63689,0.286757
1.5e-07,1.63921,0.286586
1.5e-07,1.64153,0.286415
1.5e-07,1.64387,0.286244
1.5e-07,1.6462,0.286072
1.5e-07,1.64855,0.285901
1.5e-07,1.6509,0.285729
1.5e-07,1.65325,0.285558
1.5e-07,1.65561,0.285386
1.5e-07,1.65798,0.285215
1.5e-07,1.66036,0.285043
1.5e-07,1.66274,0.284871
1.5e-07,1.66512,0.284699
1.5e-07,1.66752,0.284527
1.5e-07,1.66991,0.284355
1.5e-07,1.67232,0.284183
1.5e-07,1.67473,0.284011
1.5e-07,1.67715,0.283839
1.5e-07,1.67957,0.283666
1.5e-07,1.682,0.283494
1.5e-07,1.68444,0.283321
1.5e-07,1.68688,0.283149
1.5e-07,1.68933,0.282976
1.5e-07,1.69178,0.282803
1.5e-07,1.69424,0.282631
1.5e-07,1.69671,0.282458
1.5e-07,1.69919,0.282285
1.5e-07,1.70167,0.282112
1.5e-07,1.70416,0.281939
1.5e-07,1.70665,0.281765
1.5e-07,1.70915,0.281592
1.5e-07,1.71166,0.281419
1.5e-07,1.71417,0.281245
1.5e-07,1.71669,0.281072
1.5e-07,1.71922,0.280898
1.5e-07,1.72175,0.280724
1.5e-07,1.72429,0.280551
1.5e-07,1.72684,0.280377
1.5e-07,1.72939,0.280203
1.5e-07,1.73196,0.280029
1.5e-07,1.73452,0.279855
1.5e-07,1.7371,0.279681
1.5e-07,1.73968,0.279506
1.5e-07,1.74227,0.279332
1.5e-07,1.74486,0.279157
1.5e-07,1.74746,0.278983
1.5e-07,1.75007,0.278808
1.5e-07,1.75269,0.278634
1.5e-07,1.75531,0.278459
1.5e-07,1.75794,0.278284
1.5e-07,1.76058,0.278109
1.5e-07,1.76322,0.277934
1.5e-07,1.76588,0.277759
1.5e-07,1.76853,0.277584
1.5e-07,1.7712,0.277408
1.5e-07,1.77387,0.277233
1.5e-07,1.77655,0.277057
1.5e-07,1.77924,0.276882
1.5e-07,1.78194,0.276706
1.5e-07,1.78464,0.27653
1.5e-07,1.78735,0.276354
1.5e-07,1.79006,0.276178
1.5e-07,1.79279,0.276002
1.5e-07,1.79552,0.275826
1.5e-07,1.79826,0.27565
1.5e-07,1.80101,0.275474
1.5e-07,1.80376,0.275297
1.5e-07,1.80652,0.275121
1.5e-07,1.80929,0.274944
1.5e-07,1.81207,0.274767
1.5e-07,1.81486,0.27459
1.5e-07,1.81765,0.274414
1.5e-07,1.82045,0.274237
1.5e-07,1.82326,0.274059
1.5e-07,1.82607,0.273882
1.5e-07,1.8289,0.273705
1.5e-07,1.83173,0.273527
1.5e-07,1.83457,0.27335
1.5e-07,1.83741,0.273172
1.5e-07,1.84027,0.272995
1.5e-07,1.84313,0.272817
1.5e-07,1.846,0.272639
1.5e-07,1.84888,0.272461
1.5e-07,1.85177,0.272283
1.5e-07,1.85467,0.272105
1.5e-07,1.85757,0.271926
1.5e-07,1.86048,0.271748
1.5e-07,1.8634,0.271569
1.5e-07,1.86633,0.271391
1.5e-07,1.86927,0.271212
1.5e-07,1.87221,0.271033
1.5e-07,1.87516,0.270854
1.5e-07,1.87813,0.270675
1.5e-07,1.8811,0.270496
1.5e-07,1.88407,0.270317
1.5e-07,1.88706,0.270137
1.5e-07,1.89006,0.269958
1.5e-07,1.89306,0.269778
1.5e-07,1.89607,0.269598
1.5e-07,1.89909,0.269418
1.5e-07,1.90212,0.269239
1.5e-07,1.90516,0.269058
1.5e-07,1.90821,0.268878
1.5e-07,1.91127,0.268698
1.5e-07,1.91433,0.268518
1.5e-07,1.91741,0.268337
1.5e-07,1.92049,0.268157
1.5e-07,1.92358,0.267976
1.5e-07,1.92668,0.267795
1.5e-07,1.92979,0.267614
1.5e-07,1.93291,0.267433
1.5e-07,1.93604,0.267252
1.5e-07,1.93917,0.26707
1.5e-07,1.94232,0.266889
1.5e-07,1.94547,0.266707
1.5e-07,1.94864,0.266526
1.5e-07,1.95181,0.266344
1.5e-07,1.95499,0.266162
1.5e-07,1.95818,0.26598
1.5e-07,1.96139,0.265798
1.5e-07,1.9646,0.265616
1.5e-07,1.96782,0.265433
1.5e-07,1.97105,0.265251
1.5e-07,1.97429,0.265068
1.5e-07,1.97754,0.264885
1.5e-07,1.98079,0.264702
1.5e-07,1.98406,0.264519
1.5e-07,1.98734,0.264336
1.5e-07,1.99063,0.264153
1.5e-07,1.99393,0.26397
1.5e-07,1.99723,0.263786
1.5e-07,2.00055,0.263602
1.5e-07,2.00388,0.263419
1.5e-07,2.00721,0.263235
1.5e-07,2.01056,0.263051
1.5e-07,2.01392,0.262867
1.5e-07,2.01728,0.262682
1.5e-07,2.02066,0.262498
1.5e-07,2.02405,0.262313
1.5e-07,2.02745,0.262129
1.5e-07,2.03085,0.261944
1.5e-07,2.03427,0.261759
1.5e-07,2.0377,0.261574
1.5e-07,2.04114,0.261389
1.5e-07,2.04459,0.261203
1.5e-07,2.04805,0.261018
1.5e-07,2.05152,0.260832
1.5e-07,2.055,0.260646
1.5e-07,2.05849,0.26046
1.5e-07,2.06199,0.260274
1.5e-07,2.06551,0.260088
1.5e-07,2.06903,0.259902
1.5e-07,2.07257,0.259715
1.5e-07,2.07611,0.259529
1.5e-07,2.07967,0.259342
1.5e-07,2.08323,0.259155
1.5e-07,2.08681,0.258968
1.5e-07,2.0904,0.258781
1.5e-07,2.094,0.258594
1.5e-07,2.09761,0.258406
1.5e-07,2.10124,0.258219
1.5e-07,2.10487,0.258031
1.5e-07,2.10852,0.257843
1.5e-07,2.11217,0.257655
1.5e-07,2.11584,0.257467
1.5e-07,2.11952,0.257279
1.5e-07,2.12321,0.25709
1.5e-07,2.12691,0.256901
1.5e-07,2.13063,0.256713
1.5e-07,2.13435,0.256524
1.5e-07,2.13809,0.256335
1.5e-07,2.14184,0.256145
1.5e-07,2.1456,0.255956
1.5e-07,2.14938,0.255767
1.5e-07,2.15316,0.255577
1.5e-07,2.15696,0.255387
1.5e-07,2.16077,0.255197
1.5e-07,2.16459,0.255007
1.5e-07,2.16842,0.254817
1.5e-07,2.17227,0.254626
1.5e-07,2.17612,0.254435
1.5e-07,2.17999,0.254245
1.5e-07,2.18388,0.254054
1.5e-07,2.18777,0.253863
1.5e-07,2.19168,0.253671
1.5e-07,2.1956,0.25348
1.5e-07,2.19953,0.253288
1.5e-07,2.20348,0.253097
1.5e-07,2.20744,0.252905
1.5e-07,2.21141,0.252713
1.5e-07,2.21539,0.25252
1.5e-07,2.21939,0.252328
1.5e-07,2.2234,0.252135
1.5e-07,2.22742,0.251943
1.5e-07,2.23145,0.25175
1.5e-07,2.2355,0.251557
1.5e-07,2.23956,0.251363
1.5e-07,2.24364,0.25117
1.5e-07,2.24773,0.250976
1.5e-07,2.25183,0.250783
1.5e-07,2.25595,0.250589
1.5e-07,2.26007,0.250394
1.5e-07,2.26422,0.2502
1.5e-07,2.26837,0.250006
1.5e-07,2.27254,0.249811
1.5e-07,2.27673,0.249616
1.5e-07,2.28092,0.249421
1.5e-07,2.28513,0.249226
1.5e-07,2.28936,0.249031
1.5e-07,2.2936,0.248835
1.5e-07,2.29785,0.24864
1.5e-07,2.30212,0.248444
1.5e-07,2.3064,0.248248
1.5e-07,2.3107,0.248051
1.5e-07,2.31501,0.247855
1.5e-07,2.31933,0.247658
1.5e-07,2.32367,0.247462
1.5e-07,2.32803,0.247265
1.5e-07,2.3324,0.247067
1.5e-07,2.33678,0.24687
1.5e-07,2.34118,0.246673
1.5e-07,2.34559,0.246475
1.5e-07,2.35002,0.246277
1.5e-07,2.35446,0.246079
1.5e-07,2.35892,0.245881
1.5e-07,2.36339,0.245682
1.5e-07,2.36788,0.245483
1.5e-07,2.37239,0.245284
1.5e-07,2.37691,0.245085
1.5e-07,2.38144,0.244886
1.5e-07,2.38599,0.244687
1.5e-07,2.39056,0.244487
1.5e-07,2.39514,0.244287
1.5e-07,2.39974,0.244087
1.5e-07,2.40435,0.243887
1.5e-07,2.40898,0.243686
1.5e-07,2.41362,0.243486
1.5e-07,2.41829,0.243285
1.5e-07,2.42296,0.243084
1.5e-07,2.42766,0.242883
1.5e-07,2.43237,0.242681
1.5e-07,2.43709,0.24248
1.5e-07,2.44184,0.242278
1.5e-07,2.4466,0.242076
1.5e-07,2.45137,0.241873
1.5e-07,2.45616,0.241671
1.5e-07,2.46097,0.241468
1.5e-07,2.4658,0.241265
1.5e-07,2.47064,0.241062
1.5e-07,2.4755,0.240859
1.5e-07,2.48038,0.240655
1.5e-07,2.48528,0.240451
1.5e-07,2.49019,0.240247
1.5e-07,2.49512,0.240043
1.5e-07,2.50007,0.239839
1.5e-07,2.50503,0.239634
1.5e-07,2.51001,0.239429
1.5e-07,2.51501,0.239224
1.5e-07,2.52003,0.239019
1.5e-07,2.52507,0.238814
1.5e-07,2.53012,0.238608
1.5e-07,2.53519,0.238402
1.5e-07,2.54028,0.238196
1.5e-07,2.54539,0.237989
1.5e-07,2.55052,0.237783
1.5e-07,2.55567,0.237576
1.5e-07,2.56083,0.237369
1.5e-07,2.56601,0.237161
1.5e-07,2.57122,0.236954
1.5e-07,2.57644,0.236746
1.5e-07,2.58168,0.236538
1.5e-07,2.58693,0.23633
1.5e-07,2.59221,0.236121
1.5e-07,2.59751,0.235913
1.5e-07,2.60283,0.235704
1.5e-07,2.60816,0.235495
1.5e-07,2.61352,0.235285
1.5e-07,2.61889,0.235076
1.5e-07,2.62429,0.234866
1.5e-07,2.6297,0.234656
1.5e-07,2.63514,0.234445
1.5e-07,2.64059,0.234235
1.5e-07,2.64607,0.234024
1.5e-07,2.65156,0.233813
1.5e-07,2.65708,0.233601
1.5e-07,2.66262,0.23339
1.5e-07,2.66817,0.233178
1.5e-07,2.67375,0.232966
1.5e-07,2.67935,0.232753
1.5e-07,2.68497,0.232541
1.5e-07,2.69061,0.232328
1.5e-07,2.69627,0.232115
1.5e-07,2.70195,0.231902
1.5e-07,2.70766,0.231688
1.5e-07,2.71338,0.231474
1.5e-07,2.71913,0.23126
1.5e-07,2.7249,0.231046
1.5e-07,2.73069,0.230831
1.5e-07,2.73651,0.230616
1.5e-07,2.74234,0.230401
1.5e-07,2.7482,0.230186
1.5e-07,2.75408,0.22997
1.5e-07,2.75998,0.229754
1.5e-07,2.76591,0.229538
1.5e-07,2.77185,0.229321
1.5e-07,2.77782,0.229105
1.5e-07,2.78382,0.228888
1.5e-07,2.78983,0.22867
1.5e-07,2.79587,0.228453
1.5e-07,2.80194,0.228235
1.5e-07,2.80802,0.228017
1.5e-07,2.81413,0.227798
1.5e-07,2.82027,0.22758
1.5e-07,2.82642,0.227361
1.5e-07,2.8326,0.227142
1.5e-07,2.83881,0.226922
1.5e-07,2.84504,0.226702
1.5e-07,2.85129,0.226482
1.5e-07,2.85757,0.226262
1.5e-07,2.86387,0.226041
1.5e-07,2.8702,0.225821
1.5e-07,2.87656,0.225599
1.5e-07,2.88293,0.225378
1.5e-07,2.88934,0.225156
1.5e-07,2.89576,0.224934
1.5e-07,2.90222,0.224712
1.5e-07,2.9087,0.224489
1.5e-07,2.9152,0.224266
1.5e-07,2.92173,0.224043
1.5e-07,2.92829,0.223819
1.5e-07,2.93487,0.223596
1.5e-07,2.94148,0.223372
1.5e-07,2.94811,0.223147
1.5e-07,2.95478,0.222922
1.5e-07,2.96146,0.222697
1.5e-07,2.96818,0.222472
1.5e-07,2.97492,0.222246
1.5e-07,2.98169,0.222021
1.5e-07,2.98849,0.221794
1.5e-07,2.99531,0.221568
1.5e-07,3.00217,0.221341
1.5e-07,3.00905,0.221114
1.5e-07,3.01595,0.220886
1.5e-07,3.02289,0.220659
1.5e-07,3.02985,0.22043
1.5e-07,3.03684,0.220202
1.5e-07,3.04387,0.219973
1.5e-07,3.05092,0.219744
1.5e-07,3.05799,0.219515
1.5e-07,3.0651,0.219285
1.5e-07,3.07224,0.219055
1.5e-07,3.0794,0.218825
1.5e-07,3.0866,0.218594
1.5e-07,3.09382,0.218363
1.5e-07,3.10108,0.218132
1.5e-07,3.10837,0.2179
1.5e-07,3.11568,0.217668
1.5e-07,3.12303,0.217436
1.5e-07,3.1304,0.217203
1.5e-07,3.13781,0.21697
1.5e-07,3.14525,0.216737
1.5e-07,3.15272,0.216503
1.5e-07,3.16022,0.216269
1.5e-07,3.16775,0.216035
1.5e-07,3.17531,0.2158
1.5e-07,3.18291,0.215565
1.5e-07,3.19053,0.21533
1.5e-07,3.19819,0.215094
1.5e-07,3.20588,0.214858
1.5e-07,3.21361,0.214622
1.5e-07,3.22136,0.214385
1.5e-07,3.22915,0.214148
1.5e-07,3.23698,0.213911
1.5e-07,3.24483,0.213673
1.5e-07,3.25272,0.213435
1.5e-07,3.26065,0.213196
1.5e-07,3.2686,0.212957
1.5e-07,3.27659,0.212718
1.5e-07,3.28462,0.212478
1.5e-07,3.29268,0.212239
1.5e-07,3.30077,0.211998
1.5e-07,3.3089,0.211758
1.5e-07,3.31706,0.211516
1.5e-07,3.32526,0.211275
1.5e-07,3.3335,0.211033
1.5e-07,3.34177,0.210791
1.5e-07,3.35007,0.210549
1.5e-07,3.35842,0.210306
1.5e-07,3.3668,0.210062
1.5e-07,3.37521,0.209819
1.5e-07,3.38366,0.209575
1.5e-07,3.39215,0.20933
1.5e-07,3.40068,0.209086
1.5e-07,3.40924,0.20884
1.5e-07,3.41784,0.208595
1.5e-07,3.42648,0.208349
1.5e-07,3.43515,0.208103
1.5e-07,3.44387,0.207856
1.5e-07,3.45262,0.207609
1.5e-07,3.46141,0.207361
1.5e-07,3.47024,0.207113
1.5e-07,3.47911,0.206865
1.5e-07,3.48802,0.206616
1.5e-07,3.49697,0.206367
1.5e-07,3.50596,0.206118
1.5e-07,3.51499,0.205868
1.5e-07,3.52405,0.205618
1.5e-07,3.53316,0.205367
1.5e-07,3.54231,0.205116
1.5e-07,3.5515,0.204864
1.5e-07,3.56073,0.204612
1.5e-07,3.57001,0.20436
1.5e-07,3.57932,0.204107
1.5e-07,3.58868,0.203854
1.5e-07,3.59808,0.203601
1.5e-07,3.60752,0.203347
1.5e-07,3.617,0.203092
1.5e-07,3.62653,0.202837
1.5e-07,3.6361,0.202582
1.5e-07,3.64572,0.202326
1.5e-07,3.65537,0.20207
1.5e-07,3.66508,0.201814
1.5e-07,3.67482,0.201557
1.5e-07,3.68461,0.201299
1.5e-07,3.69445,0.201042
1.5e-07,3.70433,0.200783
1.5e-07,3.71425,0.200525
1.5e-07,3.72422,0.200266
1.5e-07,3.73424,0.200006
1.5e-07,3.7443,0.199746
1.5e-07,3.75441,0.199486
1.5e-07,3.76456,0.199225
1.5e-07,3.77477,0.198963
1.5e-07,3.78502,0.198702
1.5e-07,3.79531,0.19844
1.5e-07,3.80566,0.198177
1.5e-07,3.81605,0.197914
1.5e-07,3.82649,0.19765
1.5e-07,3.83698,0.197386
1.5e-07,3.84752,0.197122
1.5e-07,3.85811,0.196857
1.5e-07,3.86874,0.196591
1.5e-07,3.87943,0.196326
1.5e-07,3.89017,0.196059
1.5e-07,3.90095,0.195792
1.5e-07,3.91179,0.195525
1.5e-07,3.92268,0.195257
1.5e-07,3.93362,0.194989
1.5e-07,3.94461,0.194721
1.5e-07,3.95566,0.194452
1.5e-07,3.96675,0.194182
1.5e-07,3.9779,0.193912
1.5e-07,3.9891,0.193641
1.5e-07,4.00035,0.19337
1.5e-07,4.01166,0.193099
1.5e-07,4.02302,0.192827
1.5e-07,4.03443,0.192554
1.5e-07,4.0459,0.192281
1.5e-07,4.05743,0.192008
1.5e-07,4.069,0.191734
1.5e-07,4.08064,0.19146
1.5e-07,4.09233,0.191185
1.5e-07,4.10407,0.190909
1.5e-07,4.11587,0.190633
1.5e-07,4.12773,0.190357
1.5e-07,4.13965,0.19008
1.5e-07,4.15162,0.189803
1.5e-07,4.16365,0.189525
1.5e-07,4.17573,0.189246
1.5e-07,4.18788,0.188967
1.5e-07,4.20008,0.188688
1.5e-07,4.21235,0.188408
1.5e-07,4.22467,0.188128
1.5e-07,4.23705,0.187847
1.5e-07,4.24949,0.187565
1.5e-07,4.262,0.187283
1.5e-07,4.27456,0.187001
1.5e-07,4.28718,0.186718
1.5e-07,4.29987,0.186434
1.5e-07,4.31262,0.18615
1.5e-07,4.32543,0.185865
1.5e-07,4.3383,0.18558
1.5e-07,4.35123,0.185295
1.5e-07,4.36423,0.185008
1.5e-07,4.37729,0.184722
1.5e-07,4.39042,0.184435
1.5e-07,4.40361,0.184147
1.5e-07,4.41686,0.183858
1.5e-07,4.43018,0.18357
1.5e-07,4.44356,0.18328
1.5e-07,4.45701,0.18299
1.5e-07,4.47053,0.1827
1.5e-07,4.48411,0.182409
1.5e-07,4.49776,0.182117
1.5e-07,4.51148,0.181825
1.5e-07,4.52526,0.181533
1.5e-07,4.53911,0.181239
1.5e-07,4.55304,0.180946
1.5e-07,4.56702,0.180651
1.5e-07,4.58108,0.180357
1.5e-07,4.59521,0.180061
1.5e-07,4.60941,0.179765
1.5e-07,4.62368,0.179469
1.5e-07,4.63802,0.179172
1.5e-07,4.65243,0.178874
1.5e-07,4.66691,0.178576
1.5e-07,4.68146,0.178277
1.5e-07,4.69609,0.177978
1.5e-07,4.71079,0.177678
1.5e-07,4.72556,0.177377
1.5e-07,4.74041,0.177076
1.5e-07,4.75533,0.176775
1.5e-07,4.77032,0.176473
1.5e-07,4.78539,0.17617
1.5e-07,4.80054,0.175866
1.5e-07,4.81576,0.175563
1.5e-07,4.83105,0.175258
1.5e-07,4.84642,0.174953
1.5e-07,4.86187,0.174647
1.5e-07,4.8774,0.174341
1.5e-07,4.893,0.174034
1.5e-07,4.90868,0.173727
1.5e-07,4.92445,0.173419
1.5e-07,4.94028,0.17311
1.5e-07,4.9562,0.172801
1.5e-07,4.9722,0.172492
1.5e-07,4.98828,0.172181
1.5e-07,5.00444,0.17187
1.5e-07,5.02068,0.171559
1.5e-07,5.037,0.171247
1.5e-07,5.05341,0.170934
1.5e-07,5.06989,0.170621
1.5e-07,5.08646,0.170307
1.5e-07,5.10311,0.169992
1.5e-07,5.11985,0.169677
1.5e-07,5.13667,0.169361
1.5e-07,5.15358,0.169045
1.5e-07,5.17056,0.168728
1.5e-07,5.18764,0.168411
1.5e-07,5.2048,0.168093
1.5e-07,5.22205,0.167774
1.5e-07,5.23938,0.167455
1.5e-07,5.2568,0.167135
1.5e-07,5.27431,0.166814
1.5e-07,5.29191,0.166493
1.5e-07,5.30959,0.166171
1.5e-07,5.32736,0.165849
1.5e-07,5.34523,0.165526
1.5e-07,5.36318,0.165202
1.5e-07,5.38122,0.164878
1.5e-07,5.39936,0.164553
1.5e-07,5.41758,0.164228
1.5e-07,5.4359,0.163902
1.5e-07,5.45431,0.163575
1.5e-07,5.47281,0.163248
1.5e-07,5.4914,0.16292
1.5e-07,5.51009,0.162591
1.5e-07,5.52887,0.162262
1.5e-07,5.54774,0.161933
1.5e-07,5.56671,0.161602
1.5e-07,5.58577,0.161271
1.5e-07,5.60493,0.16094
1.5e-07,5.62419,0.160608
1.5e-07,5.64354,0.160275
1.5e-07,5.66299,0.159941
1.5e-07,5.68254,0.159607
1.5e-07,5.70218,0.159273
1.5e-07,5.72192,0.158937
1.5e-07,5.74176,0.158601
1.5e-07,5.7617,0.158265
1.5e-07,5.78174,0.157928
1.5e-07,5.80188,0.15759
1.5e-07,5.82212,0.157251
1.5e-07,5.84246,0.156912
1.5e-07,5.8629,0.156573
1.5e-07,5.88344,0.156233
1.5e-07,5.90409,0.155892
1.5e-07,5.92483,0.15555
1.5e-07,5.94568,0.155208
1.5e-07,5.96663,0.154865
1.5e-07,5.98769,0.154522
1.5e-07,6.00885,0.154178
1.5e-07,6.03012,0.153834
1.5e-07,6.05149,0.153489
1.5e-07,6.07296,0.153143
1.5e-07,6.09454,0.152796
1.5e-07,6.11623,0.152449
1.5e-07,6.13802,0.152102
1.5e-07,6.15992,0.151754
1.5e-07,6.18193,0.151405
1.5e-07,6.20405,0.151055
1.5e-07,6.22627,0.150705
1.5e-07,6.2486,0.150355
1.5e-07,6.27105,0.150003
1.5e-07,6.2936,0.149652
1.5e-07,6.31626,0.149299
1.5e-07,6.33903,0.148946
1.5e-07,6.36191,0.148592
1.5e-07,6.3849,0.148238
1.5e-07,6.408,0.147883
1.5e-07,6.43122,0.147528
1.5e-07,6.45455,0.147172
1.5e-07,6.47798,0.146815
1.5e-07,6.50154,0.146458
1.5e-07,6.5252,0.1461
1.5e-07,6.54898,0.145742
1.5e-07,6.57287,0.145383
1.5e-07,6.59688,0.145024
1.5e-07,6.621,0.144663
1.5e-07,6.64523,0.144303
1.5e-07,6.66958,0.143942
1.5e-07,6.69405,0.14358
1.5e-07,6.71863,0.143217
1.5e-07,6.74333,0.142854
1.5e-07,6.76814,0.142491
1.5e-07,6.79307,0.142127
1.5e-07,6.81812,0.141762
1.5e-07,6.84328,0.141397
1.5e-07,6.86856,0.141031
1.5e-07,6.89396,0.140665
1.5e-07,6.91948,0.140298
1.5e-07,6.94512,0.139931
1.5e-07,6.97087,0.139563
1.5e-07,6.99675,0.139195
1.5e-07,7.02274,0.138826
1.5e-07,7.04885,0.138456
1.5e-07,7.07509,0.138086
1.5e-07,7.10144,0.137716
1.5e-07,7.12791,0.137345
1.5e-07,7.15451,0.136973
1.5e-07,7.18122,0.136601
1.5e-07,7.20805,0.136229
1.5e-07,7.23501,0.135856
1.5e-07,7.26209,0.135482
1.5e-07,7.28928,0.135108
1.5e-07,7.3166,0.134734
1.5e-07,7.34405,0.134359
1.5e-07,7.37161,0.133984
1.5e-07,7.3993,0.133608
1.5e-07,7.42711,0.133231
1.5e-07,7.45504,0.132854
1.5e-07,7.48309,0.132477
1.5e-07,7.51127,0.132099
1.5e-07,7.53957,0.131721
1.5e-07,7.56799,0.131343
1.5e-07,7.59653,0.130964
1.5e-07,7.6252,0.130584
1.5e-07,7.654,0.130204
1.5e-07,7.68291,0.129824
1.5e-07,7.71195,0.129443
1.5e-07,7.74111,0.129062
1.5e-07,7.7704,0.128681
1.5e-07,7.79981,0.128299
1.5e-07,7.82935,0.127917
1.5e-07,7.859,0.127534
1.5e-07,7.88879,0.127151
1.5e-07,7.91869,0.126768
1.5e-07,7.94872,0.126384
1.5e-07,7.97888,0.126
1.5e-07,8.00916,0.125616
1.5e-07,8.03956,0.125231
1.5e-07,8.07008,0.124846
1.5e-07,8.10073,0.124461
1.5e-07,8.13151,0.124075
1.5e-07,8.16241,0.123689
1.5e-07,8.19343,0.123303
1.5e-07,8.22457,0.122916
1.5e-07,8.25584,0.122529
1.5e-07,8.28724,0.122142
1.5e-07,8.31875,0.121755
1.5e-07,8.35039,0.121367
1.5e-07,8.38216,0.12098
1.5e-07,8.41404,0.120591
1.5e-07,8.44605,0.120203
1.5e-07,8.47819,0.119815
1.5e-07,8.51044,0.119426
1.5e-07,8.54282,0.119037
1.5e-07,8.57532,0.118648
1.5e-07,8.60794,0.118259
1.5e-07,8.64069,0.117869
1.5e-07,8.67356,0.11748
1.5e-07,8.70655,0.11709
1.5e-07,8.73966,0.1167
1.5e-07,8.77289,0.11631
1.5e-07,8.80624,0.11592
1.5e-07,8.83972,0.11553
