L,gm/Id,Vgs
3e-07,4.45405,1.03822
3e-07,4.46606,1.03732
3e-07,4.47812,1.03642
3e-07,4.49024,1.03552
3e-07,4.50242,1.03462
3e-07,4.51465,1.03372
3e-07,4.52695,1.03282
3e-07,4.5393,1.03192
3e-07,4.55172,1.03102
3e-07,4.56419,1.03012
3e-07,4.57673,1.02921
3e-07,4.58933,1.02831
3e-07,4.60199,1.02741
3e-07,4.6147,1.02651
3e-07,4.62749,1.02561
3e-07,4.64033,1.02471
3e-07,4.65324,1.02381
3e-07,4.66621,1.02291
3e-07,4.67925,1.02201
3e-07,4.69235,1.02111
3e-07,4.70551,1.02021
3e-07,4.71874,1.01931
3e-07,4.73204,1.01841
3e-07,4.7454,1.01751
3e-07,4.75883,1.01661
3e-07,4.77232,1.01571
3e-07,4.78589,1.01481
3e-07,4.79952,1.01391
3e-07,4.81322,1.01301
3e-07,4.82699,1.01211
3e-07,4.84083,1.01121
3e-07,4.85473,1.01031
3e-07,4.86871,1.0094
3e-07,4.88276,1.0085
3e-07,4.89688,1.0076
3e-07,4.91108,1.0067
3e-07,4.92534,1.0058
3e-07,4.93968,1.0049
3e-07,4.95409,1.004
3e-07,4.96858,1.0031
3e-07,4.98314,1.0022
3e-07,4.99777,1.0013
3e-07,5.01248,1.0004
3e-07,5.02727,0.9995
3e-07,5.04213,0.998599
3e-07,5.05707,0.997699
3e-07,5.07209,0.996798
3e-07,5.08719,0.995898
3e-07,5.10236,0.994997
3e-07,5.11762,0.994097
3e-07,5.13295,0.993197
3e-07,5.14836,0.992296
3e-07,5.16386,0.991396
3e-07,5.17944,0.990495
3e-07,5.19509,0.989595
3e-07,5.21084,0.988694
3e-07,5.22666,0.987794
3e-07,5.24257,0.986893
3e-07,5.25856,0.985993
3e-07,5.27464,0.985093
3e-07,5.2908,0.984192
3e-07,5.30705,0.983292
3e-07,5.32339,0.982391
3e-07,5.33981,0.981491
3e-07,5.35632,0.98059
3e-07,5.37292,0.97969
3e-07,5.38961,0.978789
3e-07,5.40639,0.977889
3e-07,5.42326,0.976988
3e-07,5.44022,0.976088
3e-07,5.45727,0.975188
3e-07,5.47442,0.974287
3e-07,5.49165,0.973387
3e-07,5.50898,0.972486
3e-07,5.52641,0.971586
3e-07,5.54393,0.970685
3e-07,5.56155,0.969785
3e-07,5.57926,0.968884
3e-07,5.59707,0.967984
3e-07,5.61498,0.967084
3e-07,5.63298,0.966183
3e-07,5.65109,0.965283
3e-07,5.66929,0.964382
3e-07,5.6876,0.963482
3e-07,5.706,0.962581
3e-07,5.72451,0.961681
3e-07,5.74312,0.96078
3e-07,5.76184,0.95988
3e-07,5.78065,0.958979
3e-07,5.79958,0.958079
3e-07,5.8186,0.957179
3e-07,5.83774,0.956278
3e-07,5.85698,0.955378
3e-07,5.87633,0.954477
3e-07,5.89578,0.953577
3e-07,5.91535,0.952676
3e-07,5.93503,0.951776
3e-07,5.95481,0.950875
3e-07,5.97471,0.949975
3e-07,5.99472,0.949075
3e-07,6.01485,0.948174
3e-07,6.03508,0.947274
3e-07,6.05543,0.946373
3e-07,6.0759,0.945473
3e-07,6.09648,0.944572
3e-07,6.11718,0.943672
3e-07,6.138,0.942771
3e-07,6.15894,0.941871
3e-07,6.17999,0.94097
3e-07,6.20117,0.94007
3e-07,6.22246,0.93917
3e-07,6.24388,0.938269
3e-07,6.26542,0.937369
3e-07,6.28708,0.936468
3e-07,6.30887,0.935568
3e-07,6.33079,0.934667
3e-07,6.35282,0.933767
3e-07,6.37499,0.932866
3e-07,6.39728,0.931966
3e-07,6.41971,0.931066
3e-07,6.44226,0.930165
3e-07,6.46494,0.929265
3e-07,6.48775,0.928364
3e-07,6.5107,0.927464
3e-07,6.53377,0.926563
3e-07,6.55698,0.925663
3e-07,6.58033,0.924762
3e-07,6.60381,0.923862
3e-07,6.62743,0.922961
3e-07,6.65118,0.922061
3e-07,6.67507,0.921161
3e-07,6.69911,0.92026
3e-07,6.72328,0.91936
3e-07,6.74759,0.918459
3e-07,6.77204,0.917559
3e-07,6.79664,0.916658
3e-07,6.82138,0.915758
3e-07,6.84627,0.914857
3e-07,6.8713,0.913957
3e-07,6.89648,0.913057
3e-07,6.9218,0.912156
3e-07,6.94727,0.911256
3e-07,6.97289,0.910355
3e-07,6.99867,0.909455
3e-07,7.02459,0.908554
3e-07,7.05066,0.907654
3e-07,7.07689,0.906753
3e-07,7.10327,0.905853
3e-07,7.12981,0.904952
3e-07,7.1565,0.904052
3e-07,7.18335,0.903152
3e-07,7.21036,0.902251
3e-07,7.23753,0.901351
3e-07,7.26485,0.90045
3e-07,7.29234,0.89955
3e-07,7.31999,0.898649
3e-07,7.3478,0.897749
3e-07,7.37577,0.896848
3e-07,7.40391,0.895948
3e-07,7.43221,0.895048
3e-07,7.46069,0.894147
3e-07,7.48932,0.893247
3e-07,7.51813,0.892346
3e-07,7.54711,0.891446
3e-07,7.57625,0.890545
3e-07,7.60557,0.889645
3e-07,7.63506,0.888744
3e-07,7.66472,0.887844
3e-07,7.69456,0.886943
3e-07,7.72457,0.886043
3e-07,7.75476,0.885143
3e-07,7.78513,0.884242
3e-07,7.81567,0.883342
3e-07,7.8464,0.882441
3e-07,7.8773,0.881541
3e-07,7.90839,0.88064
3e-07,7.93965,0.87974
3e-07,7.9711,0.878839
3e-07,8.00274,0.877939
3e-07,8.03456,0.877039
3e-07,8.06656,0.876138
3e-07,8.09875,0.875238
3e-07,8.13113,0.874337
3e-07,8.1637,0.873437
3e-07,8.19646,0.872536
3e-07,8.22941,0.871636
3e-07,8.26255,0.870735
3e-07,8.29588,0.869835
3e-07,8.32941,0.868934
3e-07,8.36313,0.868034
3e-07,8.39704,0.867134
3e-07,8.43115,0.866233
3e-07,8.46546,0.865333
3e-07,8.49997,0.864432
3e-07,8.53468,0.863532
3e-07,8.56958,0.862631
3e-07,8.60469,0.861731
3e-07,8.64,0.86083
3e-07,8.67551,0.85993
3e-07,8.71122,0.85903
3e-07,8.74714,0.858129
3e-07,8.78326,0.857229
3e-07,8.81959,0.856328
3e-07,8.85612,0.855428
3e-07,8.89286,0.854527
3e-07,8.92981,0.853627
3e-07,8.96697,0.852726
3e-07,9.00434,0.851826
3e-07,9.04192,0.850925
3e-07,9.07971,0.850025
3e-07,9.11772,0.849125
3e-07,9.15593,0.848224
3e-07,9.19436,0.847324
3e-07,9.233,0.846423
3e-07,9.27186,0.845523
3e-07,9.31093,0.844622
3e-07,9.35022,0.843722
3e-07,9.38973,0.842821
3e-07,9.42945,0.841921
3e-07,9.46939,0.841021
3e-07,9.50955,0.84012
3e-07,9.54993,0.83922
3e-07,9.59053,0.838319
3e-07,9.63135,0.837419
3e-07,9.67239,0.836518
3e-07,9.71365,0.835618
3e-07,9.75514,0.834717
3e-07,9.79684,0.833817
3e-07,9.83877,0.832916
3e-07,9.88092,0.832016
3e-07,9.92329,0.831116
3e-07,9.96589,0.830215
3e-07,10.0087,0.829315
3e-07,10.0518,0.828414
3e-07,10.095,0.827514
3e-07,10.1385,0.826613
3e-07,10.1823,0.825713
3e-07,10.2262,0.824812
3e-07,10.2704,0.823912
3e-07,10.3148,0.823012
3e-07,10.3594,0.822111
3e-07,10.4043,0.821211
3e-07,10.4493,0.82031
3e-07,10.4946,0.81941
3e-07,10.5402,0.818509
3e-07,10.5859,0.817609
3e-07,10.6319,0.816708
3e-07,10.6781,0.815808
3e-07,10.7246,0.814907
3e-07,10.7712,0.814007
3e-07,10.8181,0.813107
3e-07,10.8652,0.812206
3e-07,10.9126,0.811306
3e-07,10.9601,0.810405
3e-07,11.0079,0.809505
3e-07,11.0559,0.808604
3e-07,11.1042,0.807704
3e-07,11.1526,0.806803
3e-07,11.2013,0.805903
3e-07,11.2502,0.805003
3e-07,11.2994,0.804102
3e-07,11.3487,0.803202
3e-07,11.3983,0.802301
3e-07,11.4481,0.801401
3e-07,11.4981,0.8005
3e-07,11.5483,0.7996
3e-07,11.5988,0.798699
3e-07,11.6494,0.797799
3e-07,11.7003,0.796898
3e-07,11.7514,0.795998
3e-07,11.8027,0.795098
3e-07,11.8542,0.794197
3e-07,11.906,0.793297
3e-07,11.9579,0.792396
3e-07,12.0101,0.791496
3e-07,12.0624,0.790595
3e-07,12.115,0.789695
3e-07,12.1678,0.788794
3e-07,12.2207,0.787894
3e-07,12.2739,0.786993
3e-07,12.3273,0.786093
3e-07,12.3809,0.785193
3e-07,12.4347,0.784292
3e-07,12.4886,0.783392
3e-07,12.5428,0.782491
3e-07,12.5972,0.781591
3e-07,12.6517,0.78069
3e-07,12.7065,0.77979
3e-07,12.7614,0.778889
3e-07,12.8165,0.777989
3e-07,12.8718,0.777089
3e-07,12.9273,0.776188
3e-07,12.9829,0.775288
3e-07,13.0388,0.774387
3e-07,13.0948,0.773487
3e-07,13.1509,0.772586
3e-07,13.2073,0.771686
3e-07,13.2638,0.770785
3e-07,13.3204,0.769885
3e-07,13.3773,0.768984
3e-07,13.4342,0.768084
3e-07,13.4914,0.767184
3e-07,13.5487,0.766283
3e-07,13.6061,0.765383
3e-07,13.6637,0.764482
3e-07,13.7214,0.763582
3e-07,13.7793,0.762681
3e-07,13.8373,0.761781
3e-07,13.8954,0.76088
3e-07,13.9537,0.75998
3e-07,14.0121,0.75908
3e-07,14.0706,0.758179
3e-07,14.1292,0.757279
3e-07,14.188,0.756378
3e-07,14.2468,0.755478
3e-07,14.3058,0.754577
3e-07,14.3648,0.753677
3e-07,14.424,0.752776
3e-07,14.4833,0.751876
3e-07,14.5426,0.750975
3e-07,14.6021,0.750075
3e-07,14.6616,0.749175
3e-07,14.7212,0.748274
3e-07,14.7808,0.747374
3e-07,14.8406,0.746473
3e-07,14.9004,0.745573
3e-07,14.9603,0.744672
3e-07,15.0202,0.743772
3e-07,15.0802,0.742871
3e-07,15.1402,0.741971
3e-07,15.2002,0.741071
3e-07,15.2603,0.74017
3e-07,15.3205,0.73927
3e-07,15.3806,0.738369
3e-07,15.4408,0.737469
3e-07,15.501,0.736568
3e-07,15.5612,0.735668
3e-07,15.6214,0.734767
3e-07,15.6816,0.733867
3e-07,15.7418,0.732966
3e-07,15.802,0.732066
3e-07,15.8622,0.731166
3e-07,15.9224,0.730265
3e-07,15.9825,0.729365
3e-07,16.0426,0.728464
3e-07,16.1027,0.727564
3e-07,16.1627,0.726663
3e-07,16.2227,0.725763
3e-07,16.2826,0.724862
3e-07,16.3424,0.723962
3e-07,16.4022,0.723062
3e-07,16.4619,0.722161
3e-07,16.5216,0.721261
3e-07,16.5811,0.72036
3e-07,16.6406,0.71946
3e-07,16.7,0.718559
3e-07,16.7592,0.717659
3e-07,16.8184,0.716758
3e-07,16.8774,0.715858
3e-07,16.9364,0.714957
3e-07,16.9952,0.714057
3e-07,17.0538,0.713157
3e-07,17.1123,0.712256
3e-07,17.1707,0.711356
3e-07,17.229,0.710455
3e-07,17.287,0.709555
3e-07,17.3449,0.708654
3e-07,17.4027,0.707754
3e-07,17.4603,0.706853
3e-07,17.5176,0.705953
3e-07,17.5748,0.705053
3e-07,17.6318,0.704152
3e-07,17.6887,0.703252
3e-07,17.7453,0.702351
3e-07,17.8017,0.701451
3e-07,17.8578,0.70055
3e-07,17.9138,0.69965
3e-07,17.9695,0.698749
3e-07,18.025,0.697849
3e-07,18.0803,0.696948
3e-07,18.1353,0.696048
3e-07,18.19,0.695148
3e-07,18.2445,0.694247
3e-07,18.2988,0.693347
3e-07,18.3527,0.692446
3e-07,18.4065,0.691546
3e-07,18.4599,0.690645
3e-07,18.513,0.689745
3e-07,18.5659,0.688844
3e-07,18.6184,0.687944
3e-07,18.6707,0.687044
3e-07,18.7227,0.686143
3e-07,18.7743,0.685243
3e-07,18.8257,0.684342
3e-07,18.8767,0.683442
3e-07,18.9274,0.682541
3e-07,18.9778,0.681641
3e-07,19.0278,0.68074
3e-07,19.0776,0.67984
3e-07,19.127,0.678939
3e-07,19.176,0.678039
3e-07,19.2247,0.677139
3e-07,19.2731,0.676238
3e-07,19.3211,0.675338
3e-07,19.3687,0.674437
3e-07,19.416,0.673537
3e-07,19.4629,0.672636
3e-07,19.5095,0.671736
3e-07,19.5557,0.670835
3e-07,19.6015,0.669935
3e-07,19.647,0.669035
3e-07,19.6921,0.668134
3e-07,19.7368,0.667234
3e-07,19.7811,0.666333
3e-07,19.8251,0.665433
3e-07,19.8686,0.664532
3e-07,19.9118,0.663632
3e-07,19.9546,0.662731
3e-07,19.9971,0.661831
3e-07,20.0391,0.66093
3e-07,20.0807,0.66003
3e-07,20.122,0.65913
3e-07,20.1629,0.658229
3e-07,20.2034,0.657329
3e-07,20.2435,0.656428
3e-07,20.2832,0.655528
3e-07,20.3225,0.654627
3e-07,20.3614,0.653727
3e-07,20.4,0.652826
3e-07,20.4381,0.651926
3e-07,20.4759,0.651026
3e-07,20.5133,0.650125
3e-07,20.5503,0.649225
3e-07,20.5869,0.648324
3e-07,20.6231,0.647424
3e-07,20.659,0.646523
3e-07,20.6945,0.645623
3e-07,20.7296,0.644722
3e-07,20.7643,0.643822
3e-07,20.7987,0.642921
3e-07,20.8327,0.642021
3e-07,20.8663,0.641121
3e-07,20.8995,0.64022
3e-07,20.9324,0.63932
3e-07,20.965,0.638419
3e-07,20.9972,0.637519
3e-07,21.029,0.636618
3e-07,21.0605,0.635718
3e-07,21.0916,0.634817
3e-07,21.1224,0.633917
3e-07,21.1529,0.633017
3e-07,21.183,0.632116
3e-07,21.2128,0.631216
3e-07,21.2423,0.630315
3e-07,21.2715,0.629415
3e-07,21.3003,0.628514
3e-07,21.3288,0.627614
3e-07,21.3571,0.626713
3e-07,21.385,0.625813
3e-07,21.4126,0.624912
3e-07,21.4399,0.624012
3e-07,21.4669,0.623112
3e-07,21.4937,0.622211
3e-07,21.5202,0.621311
3e-07,21.5464,0.62041
3e-07,21.5723,0.61951
3e-07,21.598,0.618609
3e-07,21.6234,0.617709
3e-07,21.6485,0.616808
3e-07,21.6734,0.615908
3e-07,21.6981,0.615008
3e-07,21.7225,0.614107
3e-07,21.7467,0.613207
3e-07,21.7706,0.612306
3e-07,21.7944,0.611406
3e-07,21.8179,0.610505
3e-07,21.8412,0.609605
3e-07,21.8643,0.608704
3e-07,21.8872,0.607804
3e-07,21.9099,0.606903
3e-07,21.9325,0.606003
3e-07,21.9548,0.605103
3e-07,21.9769,0.604202
3e-07,21.9989,0.603302
3e-07,22.0207,0.602401
3e-07,22.0424,0.601501
3e-07,22.0639,0.6006
3e-07,22.0852,0.5997
3e-07,22.1064,0.598799
3e-07,22.1274,0.597899
3e-07,22.1483,0.596998
3e-07,22.1691,0.596098
3e-07,22.1898,0.595198
3e-07,22.2103,0.594297
3e-07,22.2307,0.593397
3e-07,22.2509,0.592496
3e-07,22.2711,0.591596
3e-07,22.2912,0.590695
3e-07,22.3111,0.589795
3e-07,22.331,0.588894
3e-07,22.3508,0.587994
3e-07,22.3705,0.587094
3e-07,22.39,0.586193
3e-07,22.4096,0.585293
3e-07,22.429,0.584392
3e-07,22.4484,0.583492
3e-07,22.4677,0.582591
3e-07,22.4869,0.581691
3e-07,22.506,0.58079
3e-07,22.5251,0.57989
3e-07,22.5442,0.578989
3e-07,22.5632,0.578089
3e-07,22.5821,0.577189
3e-07,22.601,0.576288
3e-07,22.6199,0.575388
3e-07,22.6387,0.574487
3e-07,22.6574,0.573587
3e-07,22.6762,0.572686
3e-07,22.6948,0.571786
3e-07,22.7135,0.570885
3e-07,22.7321,0.569985
3e-07,22.7507,0.569085
3e-07,22.7693,0.568184
3e-07,22.7879,0.567284
3e-07,22.8064,0.566383
3e-07,22.8249,0.565483
3e-07,22.8434,0.564582
3e-07,22.8619,0.563682
3e-07,22.8803,0.562781
3e-07,22.8988,0.561881
3e-07,22.9172,0.56098
3e-07,22.9356,0.56008
3e-07,22.954,0.55918
3e-07,22.9724,0.558279
3e-07,22.9908,0.557379
3e-07,23.0092,0.556478
3e-07,23.0276,0.555578
3e-07,23.0459,0.554677
3e-07,23.0643,0.553777
3e-07,23.0826,0.552876
3e-07,23.101,0.551976
3e-07,23.1193,0.551076
3e-07,23.1376,0.550175
3e-07,23.156,0.549275
3e-07,23.1743,0.548374
3e-07,23.1926,0.547474
3e-07,23.2109,0.546573
3e-07,23.2292,0.545673
3e-07,23.2475,0.544772
3e-07,23.2658,0.543872
3e-07,23.2841,0.542971
3e-07,23.3024,0.542071
3e-07,23.3207,0.541171
3e-07,23.3389,0.54027
3e-07,23.3572,0.53937
3e-07,23.3754,0.538469
3e-07,23.3937,0.537569
3e-07,23.4119,0.536668
3e-07,23.4301,0.535768
3e-07,23.4483,0.534867
3e-07,23.4665,0.533967
3e-07,23.4847,0.533067
3e-07,23.5029,0.532166
3e-07,23.521,0.531266
3e-07,23.5391,0.530365
3e-07,23.5573,0.529465
3e-07,23.5754,0.528564
3e-07,23.5934,0.527664
3e-07,23.6115,0.526763
3e-07,23.6295,0.525863
3e-07,23.6476,0.524962
3e-07,23.6656,0.524062
3e-07,23.6835,0.523162
3e-07,23.7015,0.522261
3e-07,23.7194,0.521361
3e-07,23.7373,0.52046
3e-07,23.7552,0.51956
3e-07,23.773,0.518659
3e-07,23.7908,0.517759
3e-07,23.8086,0.516858
3e-07,23.8263,0.515958
3e-07,23.844,0.515058
3e-07,23.8616,0.514157
3e-07,23.8793,0.513257
3e-07,23.8969,0.512356
3e-07,23.9144,0.511456
3e-07,23.9319,0.510555
3e-07,23.9494,0.509655
3e-07,23.9668,0.508754
3e-07,23.9842,0.507854
3e-07,24.0015,0.506953
3e-07,24.0188,0.506053
3e-07,24.036,0.505153
3e-07,24.0532,0.504252
3e-07,24.0703,0.503352
3e-07,24.0874,0.502451
3e-07,24.1044,0.501551
3e-07,24.1214,0.50065
3e-07,24.1383,0.49975
3e-07,24.1552,0.498849
3e-07,24.172,0.497949
3e-07,24.1887,0.497049
3e-07,24.2054,0.496148
3e-07,24.222,0.495248
3e-07,24.2386,0.494347
3e-07,24.2551,0.493447
3e-07,24.2715,0.492546
3e-07,24.2879,0.491646
3e-07,24.3042,0.490745
3e-07,24.3204,0.489845
3e-07,24.3366,0.488944
3e-07,24.3527,0.488044
3e-07,24.3687,0.487144
3e-07,24.3847,0.486243
3e-07,24.4006,0.485343
3e-07,24.4164,0.484442
3e-07,24.4321,0.483542
3e-07,24.4478,0.482641
3e-07,24.4634,0.481741
3e-07,24.4789,0.48084
3e-07,24.4944,0.47994
3e-07,24.5097,0.47904
3e-07,24.525,0.478139
3e-07,24.5402,0.477239
3e-07,24.5554,0.476338
3e-07,24.5704,0.475438
3e-07,24.5854,0.474537
3e-07,24.6003,0.473637
3e-07,24.6151,0.472736
3e-07,24.6298,0.471836
3e-07,24.6445,0.470935
3e-07,24.6591,0.470035
3e-07,24.6736,0.469135
3e-07,24.688,0.468234
3e-07,24.7023,0.467334
3e-07,24.7165,0.466433
3e-07,24.7307,0.465533
3e-07,24.7447,0.464632
3e-07,24.7587,0.463732
3e-07,24.7726,0.462831
3e-07,24.7864,0.461931
3e-07,24.8001,0.461031
3e-07,24.8137,0.46013
3e-07,24.8273,0.45923
3e-07,24.8408,0.458329
3e-07,24.8541,0.457429
3e-07,24.8674,0.456528
3e-07,24.8806,0.455628
3e-07,24.8937,0.454727
3e-07,24.9067,0.453827
3e-07,24.9197,0.452926
3e-07,24.9325,0.452026
3e-07,24.9453,0.451126
3e-07,24.9579,0.450225
3e-07,24.9705,0.449325
3e-07,24.983,0.448424
3e-07,24.9954,0.447524
3e-07,25.0077,0.446623
3e-07,25.0199,0.445723
3e-07,25.0321,0.444822
3e-07,25.0441,0.443922
3e-07,25.0561,0.443022
3e-07,25.068,0.442121
3e-07,25.0797,0.441221
3e-07,25.0914,0.44032
3e-07,25.103,0.43942
3e-07,25.1146,0.438519
3e-07,25.126,0.437619
3e-07,25.1373,0.436718
3e-07,25.1486,0.435818
3e-07,25.1598,0.434917
3e-07,25.1708,0.434017
3e-07,25.1818,0.433117
3e-07,25.1927,0.432216
3e-07,25.2036,0.431316
3e-07,25.2143,0.430415
3e-07,25.2249,0.429515
3e-07,25.2355,0.428614
3e-07,25.246,0.427714
3e-07,25.2564,0.426813
3e-07,25.2667,0.425913
3e-07,25.2769,0.425013
3e-07,25.287,0.424112
3e-07,25.2971,0.423212
3e-07,25.307,0.422311
3e-07,25.3169,0.421411
3e-07,25.3267,0.42051
3e-07,25.3364,0.41961
3e-07,25.3461,0.418709
3e-07,25.3556,0.417809
3e-07,25.3651,0.416908
3e-07,25.3745,0.416008
3e-07,25.3838,0.415108
3e-07,25.393,0.414207
3e-07,25.4021,0.413307
3e-07,25.4112,0.412406
3e-07,25.4202,0.411506
3e-07,25.4291,0.410605
3e-07,25.4379,0.409705
3e-07,25.4467,0.408804
3e-07,25.4553,0.407904
3e-07,25.4639,0.407004
3e-07,25.4724,0.406103
3e-07,25.4809,0.405203
3e-07,25.4892,0.404302
3e-07,25.4975,0.403402
3e-07,25.5057,0.402501
3e-07,25.5139,0.401601
3e-07,25.5219,0.4007
3e-07,25.5299,0.3998
3e-07,25.5378,0.398899
3e-07,25.5457,0.397999
3e-07,25.5534,0.397099
3e-07,25.5611,0.396198
3e-07,25.5688,0.395298
3e-07,25.5763,0.394397
3e-07,25.5838,0.393497
3e-07,25.5912,0.392596
3e-07,25.5985,0.391696
3e-07,25.6058,0.390795
3e-07,25.613,0.389895
3e-07,25.6201,0.388994
3e-07,25.6272,0.388094
3e-07,25.6342,0.387194
3e-07,25.6411,0.386293
3e-07,25.648,0.385393
3e-07,25.6548,0.384492
3e-07,25.6615,0.383592
3e-07,25.6682,0.382691
3e-07,25.6748,0.381791
3e-07,25.6813,0.38089
3e-07,25.6878,0.37999
3e-07,25.6942,0.37909
3e-07,25.7005,0.378189
3e-07,25.7068,0.377289
3e-07,25.713,0.376388
3e-07,25.7192,0.375488
3e-07,25.7253,0.374587
3e-07,25.7313,0.373687
3e-07,25.7373,0.372786
3e-07,25.7432,0.371886
3e-07,25.749,0.370985
3e-07,25.7548,0.370085
3e-07,25.7606,0.369185
3e-07,25.7663,0.368284
3e-07,25.7719,0.367384
3e-07,25.7774,0.366483
3e-07,25.783,0.365583
3e-07,25.7884,0.364682
3e-07,25.7938,0.363782
3e-07,25.7992,0.362881
3e-07,25.8044,0.361981
3e-07,25.8097,0.361081
3e-07,25.8149,0.36018
3e-07,25.82,0.35928
3e-07,25.8251,0.358379
3e-07,25.8301,0.357479
3e-07,25.8351,0.356578
3e-07,25.84,0.355678
3e-07,25.8449,0.354777
3e-07,25.8497,0.353877
3e-07,25.8545,0.352976
3e-07,25.8592,0.352076
3e-07,25.8638,0.351176
3e-07,25.8685,0.350275
3e-07,25.873,0.349375
3e-07,25.8776,0.348474
3e-07,25.882,0.347574
3e-07,25.8865,0.346673
3e-07,25.8909,0.345773
3e-07,25.8952,0.344872
3e-07,25.8995,0.343972
3e-07,25.9037,0.343072
3e-07,25.9079,0.342171
3e-07,25.9121,0.341271
3e-07,25.9162,0.34037
3e-07,25.9203,0.33947
3e-07,25.9243,0.338569
3e-07,25.9283,0.337669
3e-07,25.9322,0.336768
3e-07,25.9361,0.335868
3e-07,25.94,0.334967
3e-07,25.9438,0.334067
3e-07,25.9476,0.333167
3e-07,25.9513,0.332266
3e-07,25.955,0.331366
3e-07,25.9587,0.330465
3e-07,25.9623,0.329565
3e-07,25.9659,0.328664
3e-07,25.9694,0.327764
3e-07,25.9729,0.326863
3e-07,25.9764,0.325963
3e-07,25.9798,0.325063
3e-07,25.9832,0.324162
3e-07,25.9866,0.323262
3e-07,25.9899,0.322361
3e-07,25.9932,0.321461
3e-07,25.9964,0.32056
3e-07,25.9996,0.31966
3e-07,26.0028,0.318759
3e-07,26.0059,0.317859
3e-07,26.009,0.316958
3e-07,26.0121,0.316058
3e-07,26.0151,0.315158
3e-07,26.0181,0.314257
3e-07,26.0211,0.313357
3e-07,26.0241,0.312456
3e-07,26.027,0.311556
3e-07,26.0298,0.310655
3e-07,26.0327,0.309755
3e-07,26.0355,0.308854
3e-07,26.0383,0.307954
3e-07,26.041,0.307054
3e-07,26.0437,0.306153
3e-07,26.0464,0.305253
3e-07,26.0491,0.304352
3e-07,26.0517,0.303452
3e-07,26.0543,0.302551
3e-07,26.0569,0.301651
3e-07,26.0594,0.30075
3e-07,26.062,0.29985
3e-07,26.0644,0.298949
3e-07,26.0669,0.298049
3e-07,26.0693,0.297149
3e-07,26.0717,0.296248
3e-07,26.0741,0.295348
3e-07,26.0765,0.294447
3e-07,26.0788,0.293547
3e-07,26.0811,0.292646
3e-07,26.0834,0.291746
3e-07,26.0856,0.290845
3e-07,26.0879,0.289945
3e-07,26.0901,0.289045
3e-07,26.0922,0.288144
3e-07,26.0944,0.287244
3e-07,26.0965,0.286343
3e-07,26.0986,0.285443
3e-07,26.1007,0.284542
3e-07,26.1027,0.283642
3e-07,26.1048,0.282741
3e-07,26.1068,0.281841
3e-07,26.1088,0.28094
3e-07,26.1107,0.28004
3e-07,26.1127,0.27914
3e-07,26.1146,0.278239
3e-07,26.1165,0.277339
3e-07,26.1184,0.276438
3e-07,26.1202,0.275538
3e-07,26.122,0.274637
3e-07,26.1239,0.273737
3e-07,26.1256,0.272836
3e-07,26.1274,0.271936
3e-07,26.1292,0.271036
3e-07,26.1309,0.270135
3e-07,26.1326,0.269235
3e-07,26.1343,0.268334
3e-07,26.136,0.267434
3e-07,26.1376,0.266533
3e-07,26.1393,0.265633
3e-07,26.1409,0.264732
3e-07,26.1425,0.263832
3e-07,26.1441,0.262931
3e-07,26.1456,0.262031
3e-07,26.1472,0.261131
3e-07,26.1487,0.26023
3e-07,26.1502,0.25933
3e-07,26.1517,0.258429
3e-07,26.1531,0.257529
3e-07,26.1546,0.256628
3e-07,26.156,0.255728
3e-07,26.1575,0.254827
3e-07,26.1589,0.253927
3e-07,26.1603,0.253027
3e-07,26.1616,0.252126
3e-07,26.163,0.251226
3e-07,26.1643,0.250325
3e-07,26.1656,0.249425
3e-07,26.167,0.248524
3e-07,26.1683,0.247624
3e-07,26.1695,0.246723
3e-07,26.1708,0.245823
3e-07,26.172,0.244922
3e-07,26.1733,0.244022
3e-07,26.1745,0.243122
3e-07,26.1757,0.242221
3e-07,26.1769,0.241321
3e-07,26.1781,0.24042
3e-07,26.1792,0.23952
3e-07,26.1804,0.238619
3e-07,26.1815,0.237719
3e-07,26.1826,0.236818
3e-07,26.1837,0.235918
3e-07,26.1848,0.235018
3e-07,26.1859,0.234117
3e-07,26.187,0.233217
3e-07,26.188,0.232316
3e-07,26.1891,0.231416
3e-07,26.1901,0.230515
3e-07,26.1911,0.229615
3e-07,26.1921,0.228714
3e-07,26.1931,0.227814
3e-07,26.1941,0.226913
3e-07,26.1951,0.226013
3e-07,26.196,0.225113
3e-07,26.197,0.224212
3e-07,26.1979,0.223312
3e-07,26.1988,0.222411
3e-07,26.1997,0.221511
3e-07,26.2006,0.22061
3e-07,26.2015,0.21971
3e-07,26.2024,0.218809
3e-07,26.2033,0.217909
3e-07,26.2041,0.217009
3e-07,26.205,0.216108
3e-07,26.2058,0.215208
3e-07,26.2066,0.214307
3e-07,26.2074,0.213407
3e-07,26.2082,0.212506
3e-07,26.209,0.211606
3e-07,26.2098,0.210705
3e-07,26.2106,0.209805
3e-07,26.2113,0.208904
3e-07,26.2121,0.208004
3e-07,26.2128,0.207104
3e-07,26.2136,0.206203
3e-07,26.2143,0.205303
3e-07,26.215,0.204402
3e-07,26.2157,0.203502
3e-07,26.2164,0.202601
3e-07,26.2171,0.201701
3e-07,26.2177,0.2008
3e-07,26.2184,0.1999
3e-07,26.2191,0.198999
3e-07,26.2197,0.198099
3e-07,26.2203,0.197199
3e-07,26.221,0.196298
3e-07,26.2216,0.195398
3e-07,26.2222,0.194497
