L,Id/W,gm/Id
1.8e-07,4.69655e-07,28.3647
1.8e-07,4.57811e-07,28.3692
1.8e-07,4.46263e-07,28.3737
1.8e-07,4.35006e-07,28.378
1.8e-07,4.24031e-07,28.3822
1.8e-07,4.13331e-07,28.3863
1.8e-07,4.02899e-07,28.3903
1.8e-07,3.9273e-07,28.3942
1.8e-07,3.82816e-07,28.398
1.8e-07,3.73151e-07,28.4017
1.8e-07,3.63728e-07,28.4053
1.8e-07,3.54543e-07,28.4088
1.8e-07,3.45588e-07,28.4122
1.8e-07,3.36859e-07,28.4154
1.8e-07,3.28349e-07,28.4186
1.8e-07,3.20054e-07,28.4217
1.8e-07,3.11967e-07,28.4247
1.8e-07,3.04083e-07,28.4275
1.8e-07,2.96398e-07,28.4303
1.8e-07,2.88907e-07,28.433
1.8e-07,2.81604e-07,28.4355
1.8e-07,2.74486e-07,28.4379
1.8e-07,2.67546e-07,28.4403
1.8e-07,2.60782e-07,28.4425
1.8e-07,2.54188e-07,28.4446
1.8e-07,2.47761e-07,28.4466
1.8e-07,2.41495e-07,28.4484
1.8e-07,2.35388e-07,28.4502
1.8e-07,2.29435e-07,28.4519
1.8e-07,2.23632e-07,28.4534
1.8e-07,2.17976e-07,28.4548
1.8e-07,2.12462e-07,28.4561
1.8e-07,2.07088e-07,28.4573
1.8e-07,2.01849e-07,28.4583
1.8e-07,1.96743e-07,28.4592
1.8e-07,1.91766e-07,28.46
1.8e-07,1.86915e-07,28.4607
1.8e-07,1.82186e-07,28.4613
1.8e-07,1.77577e-07,28.4617
1.8e-07,1.73084e-07,28.462
1.8e-07,1.68705e-07,28.4621
1.8e-07,1.64437e-07,28.4621
1.8e-07,1.60277e-07,28.462
1.8e-07,1.56223e-07,28.4617
1.8e-07,1.52271e-07,28.4613
1.8e-07,1.48419e-07,28.4608
1.8e-07,1.44664e-07,28.4601
1.5e-07,164.117,1.2044
1.5e-07,163.939,1.20618
1.5e-07,163.761,1.20795
1.5e-07,163.583,1.20973
1.5e-07,163.405,1.21152
1.5e-07,163.227,1.2133
1.5e-07,163.048,1.21509
1.5e-07,162.87,1.21687
1.5e-07,162.691,1.21867
1.5e-07,162.513,1.22046
1.5e-07,162.334,1.22225
1.5e-07,162.155,1.22405
1.5e-07,161.977,1.22585
1.5e-07,161.798,1.22766
1.5e-07,161.619,1.22946
1.5e-07,161.44,1.23127
1.5e-07,161.261,1.23308
1.5e-07,161.082,1.23489
1.5e-07,160.903,1.23671
1.5e-07,160.724,1.23852
1.5e-07,160.544,1.24034
1.5e-07,160.365,1.24216
1.5e-07,160.186,1.24399
1.5e-07,160.006,1.24582
1.5e-07,159.827,1.24765
1.5e-07,159.647,1.24948
1.5e-07,159.467,1.25131
1.5e-07,159.288,1.25315
1.5e-07,159.108,1.25499
1.5e-07,158.928,1.25683
1.5e-07,158.748,1.25867
1.5e-07,158.568,1.26052
1.5e-07,158.388,1.26237
1.5e-07,158.208,1.26422
1.5e-07,158.028,1.26607
1.5e-07,157.848,1.26793
1.5e-07,157.667,1.26979
1.5e-07,157.487,1.27165
1.5e-07,157.307,1.27352
1.5e-07,157.126,1.27538
1.5e-07,156.946,1.27725
1.5e-07,156.765,1.27912
1.5e-07,156.585,1.281
1.5e-07,156.404,1.28287
1.5e-07,156.223,1.28475
1.5e-07,156.043,1.28663
1.5e-07,155.862,1.28852
1.5e-07,155.681,1.29041
1.5e-07,155.5,1.29229
1.5e-07,155.319,1.29419
1.5e-07,155.138,1.29608
1.5e-07,154.957,1.29798
1.5e-07,154.776,1.29988
1.5e-07,154.595,1.30178
1.5e-07,154.413,1.30369
1.5e-07,154.232,1.30559
1.5e-07,154.051,1.3075
1.5e-07,153.869,1.30942
1.5e-07,153.688,1.31133
1.5e-07,153.506,1.31325
1.5e-07,153.325,1.31517
1.5e-07,153.143,1.31709
1.5e-07,152.962,1.31902
1.5e-07,152.78,1.32095
1.5e-07,152.598,1.32288
1.5e-07,152.416,1.32481
1.5e-07,152.235,1.32675
1.5e-07,152.053,1.32869
1.5e-07,151.871,1.33063
1.5e-07,151.689,1.33258
1.5e-07,151.507,1.33453
1.5e-07,151.325,1.33648
1.5e-07,151.143,1.33843
1.5e-07,150.96,1.34038
1.5e-07,150.778,1.34234
1.5e-07,150.596,1.3443
1.5e-07,150.414,1.34627
1.5e-07,150.231,1.34823
1.5e-07,150.049,1.3502
1.5e-07,149.866,1.35217
1.5e-07,149.684,1.35415
1.5e-07,149.501,1.35613
1.5e-07,149.319,1.35811
1.5e-07,149.136,1.36009
1.5e-07,148.953,1.36208
1.5e-07,148.771,1.36407
1.5e-07,148.588,1.36606
1.5e-07,148.405,1.36805
1.5e-07,148.222,1.37005
1.5e-07,148.039,1.37205
1.5e-07,147.857,1.37405
1.5e-07,147.674,1.37606
1.5e-07,147.491,1.37807
1.5e-07,147.308,1.38008
1.5e-07,147.124,1.38209
1.5e-07,146.941,1.38411
1.5e-07,146.758,1.38613
1.5e-07,146.575,1.38815
1.5e-07,146.392,1.39018
1.5e-07,146.208,1.3922
1.5e-07,146.025,1.39424
1.5e-07,145.842,1.39627
1.5e-07,145.658,1.39831
1.5e-07,145.475,1.40035
1.5e-07,145.292,1.40239
1.5e-07,145.108,1.40444
1.5e-07,144.925,1.40649
1.5e-07,144.741,1.40854
1.5e-07,144.557,1.41059
1.5e-07,144.374,1.41265
1.5e-07,144.19,1.41471
1.5e-07,144.006,1.41677
1.5e-07,143.823,1.41884
1.5e-07,143.639,1.42091
1.5e-07,143.455,1.42298
1.5e-07,143.271,1.42506
1.5e-07,143.087,1.42714
1.5e-07,142.904,1.42922
1.5e-07,142.72,1.4313
1.5e-07,142.536,1.43339
1.5e-07,142.352,1.43548
1.5e-07,142.168,1.43758
1.5e-07,141.984,1.43967
1.5e-07,141.8,1.44177
1.5e-07,141.615,1.44388
1.5e-07,141.431,1.44598
1.5e-07,141.247,1.44809
1.5e-07,141.063,1.4502
1.5e-07,140.879,1.45232
1.5e-07,140.694,1.45444
1.5e-07,140.51,1.45656
1.5e-07,140.326,1.45868
1.5e-07,140.142,1.46081
1.5e-07,139.957,1.46294
1.5e-07,139.773,1.46507
1.5e-07,139.588,1.46721
1.5e-07,139.404,1.46935
1.5e-07,139.22,1.47149
1.5e-07,139.035,1.47364
1.5e-07,138.851,1.47579
1.5e-07,138.666,1.47794
1.5e-07,138.482,1.4801
1.5e-07,138.297,1.48226
1.5e-07,138.112,1.48442
1.5e-07,137.928,1.48659
1.5e-07,137.743,1.48875
1.5e-07,137.558,1.49093
1.5e-07,137.374,1.4931
1.5e-07,137.189,1.49528
1.5e-07,137.004,1.49746
1.5e-07,136.82,1.49965
1.5e-07,136.635,1.50184
1.5e-07,136.45,1.50403
1.5e-07,136.265,1.50622
1.5e-07,136.08,1.50842
1.5e-07,135.896,1.51062
1.5e-07,135.711,1.51283
1.5e-07,135.526,1.51503
1.5e-07,135.341,1.51724
1.5e-07,135.156,1.51946
1.5e-07,134.971,1.52168
1.5e-07,134.786,1.5239
1.5e-07,134.601,1.52612
1.5e-07,134.416,1.52835
1.5e-07,134.231,1.53058
1.5e-07,134.046,1.53282
1.5e-07,133.861,1.53506
1.5e-07,133.676,1.5373
1.5e-07,133.491,1.53954
1.5e-07,133.306,1.54179
1.5e-07,133.121,1.54404
1.5e-07,132.936,1.5463
1.5e-07,132.751,1.54855
1.5e-07,132.566,1.55082
1.5e-07,132.381,1.55308
1.5e-07,132.195,1.55535
1.5e-07,132.01,1.55762
1.5e-07,131.825,1.5599
1.5e-07,131.64,1.56218
1.5e-07,131.455,1.56446
1.5e-07,131.27,1.56675
1.5e-07,131.084,1.56904
1.5e-07,130.899,1.57133
1.5e-07,130.714,1.57363
1.5e-07,130.529,1.57593
1.5e-07,130.343,1.57823
1.5e-07,130.158,1.58054
1.5e-07,129.973,1.58285
1.5e-07,129.788,1.58516
1.5e-07,129.602,1.58748
1.5e-07,129.417,1.5898
1.5e-07,129.232,1.59213
1.5e-07,129.047,1.59446
1.5e-07,128.861,1.59679
1.5e-07,128.676,1.59913
1.5e-07,128.491,1.60147
1.5e-07,128.306,1.60381
1.5e-07,128.12,1.60616
1.5e-07,127.935,1.60851
1.5e-07,127.75,1.61086
1.5e-07,127.564,1.61322
1.5e-07,127.379,1.61558
1.5e-07,127.194,1.61795
1.5e-07,127.008,1.62032
1.5e-07,126.823,1.62269
1.5e-07,126.638,1.62507
1.5e-07,126.453,1.62745
1.5e-07,126.267,1.62983
1.5e-07,126.082,1.63222
1.5e-07,125.897,1.63461
1.5e-07,125.711,1.63701
1.5e-07,125.526,1.6394
1.5e-07,125.341,1.64181
1.5e-07,125.155,1.64421
1.5e-07,124.97,1.64662
1.5e-07,124.785,1.64904
1.5e-07,124.6,1.65146
1.5e-07,124.414,1.65388
1.5e-07,124.229,1.6563
1.5e-07,124.044,1.65873
1.5e-07,123.858,1.66117
1.5e-07,123.673,1.6636
1.5e-07,123.488,1.66605
1.5e-07,123.303,1.66849
1.5e-07,123.117,1.67094
1.5e-07,122.932,1.67339
1.5e-07,122.747,1.67585
1.5e-07,122.562,1.67831
1.5e-07,122.376,1.68078
1.5e-07,122.191,1.68324
1.5e-07,122.006,1.68572
1.5e-07,121.821,1.68819
1.5e-07,121.636,1.69067
1.5e-07,121.451,1.69316
1.5e-07,121.265,1.69565
1.5e-07,121.08,1.69814
1.5e-07,120.895,1.70064
1.5e-07,120.71,1.70314
1.5e-07,120.525,1.70564
1.5e-07,120.34,1.70815
1.5e-07,120.155,1.71066
1.5e-07,119.97,1.71318
1.5e-07,119.785,1.7157
1.5e-07,119.599,1.71823
1.5e-07,119.414,1.72076
1.5e-07,119.229,1.72329
1.5e-07,119.044,1.72583
1.5e-07,118.859,1.72837
1.5e-07,118.674,1.73092
1.5e-07,118.489,1.73347
1.5e-07,118.305,1.73602
1.5e-07,118.12,1.73858
1.5e-07,117.935,1.74114
1.5e-07,117.75,1.74371
1.5e-07,117.565,1.74628
1.5e-07,117.38,1.74885
1.5e-07,117.195,1.75143
1.5e-07,117.01,1.75402
1.5e-07,116.826,1.75661
1.5e-07,116.641,1.7592
1.5e-07,116.456,1.76179
1.5e-07,116.271,1.7644
1.5e-07,116.087,1.767
1.5e-07,115.902,1.76961
1.5e-07,115.717,1.77222
1.5e-07,115.533,1.77484
1.5e-07,115.348,1.77746
1.5e-07,115.163,1.78009
1.5e-07,114.979,1.78272
1.5e-07,114.794,1.78536
1.5e-07,114.61,1.788
1.5e-07,114.425,1.79064
1.5e-07,114.241,1.79329
1.5e-07,114.056,1.79595
1.5e-07,113.872,1.7986
1.5e-07,113.687,1.80127
1.5e-07,113.503,1.80393
1.5e-07,113.319,1.8066
1.5e-07,113.134,1.80928
1.5e-07,112.95,1.81196
1.5e-07,112.766,1.81464
1.5e-07,112.582,1.81733
1.5e-07,112.397,1.82003
1.5e-07,112.213,1.82273
1.5e-07,112.029,1.82543
1.5e-07,111.845,1.82814
1.5e-07,111.661,1.83085
1.5e-07,111.477,1.83357
1.5e-07,111.293,1.83629
1.5e-07,111.109,1.83901
1.5e-07,110.925,1.84174
1.5e-07,110.741,1.84448
1.5e-07,110.557,1.84722
1.5e-07,110.373,1.84996
1.5e-07,110.189,1.85271
1.5e-07,110.005,1.85547
1.5e-07,109.822,1.85823
1.5e-07,109.638,1.86099
1.5e-07,109.454,1.86376
1.5e-07,109.27,1.86653
1.5e-07,109.087,1.86931
1.5e-07,108.903,1.87209
1.5e-07,108.72,1.87488
1.5e-07,108.536,1.87767
1.5e-07,108.353,1.88047
1.5e-07,108.169,1.88327
1.5e-07,107.986,1.88608
1.5e-07,107.802,1.88889
1.5e-07,107.619,1.89171
1.5e-07,107.436,1.89453
1.5e-07,107.252,1.89736
1.5e-07,107.069,1.90019
1.5e-07,106.886,1.90302
1.5e-07,106.703,1.90586
1.5e-07,106.52,1.90871
1.5e-07,106.337,1.91156
1.5e-07,106.154,1.91442
1.5e-07,105.971,1.91728
1.5e-07,105.788,1.92015
1.5e-07,105.605,1.92302
1.5e-07,105.422,1.92589
1.5e-07,105.239,1.92878
1.5e-07,105.057,1.93166
1.5e-07,104.874,1.93455
1.5e-07,104.691,1.93745
1.5e-07,104.509,1.94035
1.5e-07,104.326,1.94326
1.5e-07,104.143,1.94617
1.5e-07,103.961,1.94909
1.5e-07,103.779,1.95201
1.5e-07,103.596,1.95494
1.5e-07,103.414,1.95787
1.5e-07,103.232,1.96081
1.5e-07,103.049,1.96375
1.5e-07,102.867,1.9667
1.5e-07,102.685,1.96966
1.5e-07,102.503,1.97262
1.5e-07,102.321,1.97558
1.5e-07,102.139,1.97855
1.5e-07,101.957,1.98152
1.5e-07,101.775,1.98451
1.5e-07,101.593,1.98749
1.5e-07,101.411,1.99048
1.5e-07,101.23,1.99348
1.5e-07,101.048,1.99648
1.5e-07,100.866,1.99949
1.5e-07,100.685,2.0025
1.5e-07,100.503,2.00552
1.5e-07,100.322,2.00854
1.5e-07,100.14,2.01157
1.5e-07,99.959,2.01461
1.5e-07,99.7777,2.01765
1.5e-07,99.5964,2.0207
1.5e-07,99.4152,2.02375
1.5e-07,99.2341,2.0268
1.5e-07,99.053,2.02987
1.5e-07,98.872,2.03294
1.5e-07,98.6911,2.03601
1.5e-07,98.5102,2.03909
1.5e-07,98.3293,2.04217
1.5e-07,98.1485,2.04527
1.5e-07,97.9678,2.04836
1.5e-07,97.7871,2.05146
1.5e-07,97.6065,2.05457
1.5e-07,97.426,2.05769
1.5e-07,97.2455,2.06081
1.5e-07,97.0651,2.06393
1.5e-07,96.8847,2.06706
1.5e-07,96.7044,2.0702
1.5e-07,96.5242,2.07334
1.5e-07,96.344,2.07649
1.5e-07,96.1639,2.07965
1.5e-07,95.9838,2.08281
1.5e-07,95.8039,2.08597
1.5e-07,95.6239,2.08914
1.5e-07,95.4441,2.09232
1.5e-07,95.2643,2.09551
1.5e-07,95.0846,2.0987
1.5e-07,94.9049,2.10189
1.5e-07,94.7253,2.1051
1.5e-07,94.5458,2.1083
1.5e-07,94.3664,2.11152
1.5e-07,94.187,2.11474
1.5e-07,94.0077,2.11796
1.5e-07,93.8284,2.1212
1.5e-07,93.6492,2.12444
1.5e-07,93.4701,2.12768
1.5e-07,93.2911,2.13093
1.5e-07,93.1121,2.13419
1.5e-07,92.9332,2.13745
1.5e-07,92.7544,2.14072
1.5e-07,92.5756,2.144
1.5e-07,92.3969,2.14728
1.5e-07,92.2183,2.15057
1.5e-07,92.0398,2.15386
1.5e-07,91.8613,2.15716
1.5e-07,91.6829,2.16047
1.5e-07,91.5046,2.16378
1.5e-07,91.3263,2.1671
1.5e-07,91.1482,2.17043
1.5e-07,90.9701,2.17376
1.5e-07,90.792,2.1771
1.5e-07,90.6141,2.18045
1.5e-07,90.4362,2.1838
1.5e-07,90.2584,2.18716
1.5e-07,90.0807,2.19052
1.5e-07,89.9031,2.19389
1.5e-07,89.7255,2.19727
1.5e-07,89.548,2.20066
1.5e-07,89.3706,2.20405
1.5e-07,89.1933,2.20744
1.5e-07,89.016,2.21085
1.5e-07,88.8389,2.21426
1.5e-07,88.6618,2.21768
1.5e-07,88.4848,2.2211
1.5e-07,88.3078,2.22453
1.5e-07,88.131,2.22797
1.5e-07,87.9542,2.23142
1.5e-07,87.7775,2.23487
1.5e-07,87.6009,2.23833
1.5e-07,87.4244,2.24179
1.5e-07,87.248,2.24526
1.5e-07,87.0716,2.24874
1.5e-07,86.8954,2.25223
1.5e-07,86.7192,2.25572
1.5e-07,86.5431,2.25922
1.5e-07,86.3671,2.26273
1.5e-07,86.1911,2.26624
1.5e-07,86.0153,2.26976
1.5e-07,85.8395,2.27329
1.5e-07,85.6639,2.27682
1.5e-07,85.4883,2.28037
1.5e-07,85.3128,2.28392
1.5e-07,85.1374,2.28747
1.5e-07,84.9621,2.29103
1.5e-07,84.7868,2.29461
1.5e-07,84.6117,2.29818
1.5e-07,84.4367,2.30177
1.5e-07,84.2617,2.30536
1.5e-07,84.0868,2.30896
1.5e-07,83.912,2.31257
1.5e-07,83.7374,2.31618
1.5e-07,83.5628,2.3198
1.5e-07,83.3883,2.32343
1.5e-07,83.2138,2.32706
1.5e-07,83.0395,2.33071
1.5e-07,82.8653,2.33436
1.5e-07,82.6912,2.33802
1.5e-07,82.5171,2.34168
1.5e-07,82.3432,2.34536
1.5e-07,82.1693,2.34904
1.5e-07,81.9956,2.35272
1.5e-07,81.8219,2.35642
1.5e-07,81.6483,2.36012
1.5e-07,81.4749,2.36384
1.5e-07,81.3015,2.36755
1.5e-07,81.1282,2.37128
1.5e-07,80.9551,2.37501
1.5e-07,80.782,2.37876
1.5e-07,80.609,2.38251
1.5e-07,80.4361,2.38626
1.5e-07,80.2633,2.39003
1.5e-07,80.0906,2.3938
1.5e-07,79.9181,2.39758
1.5e-07,79.7456,2.40137
1.5e-07,79.5732,2.40517
1.5e-07,79.4009,2.40897
1.5e-07,79.2287,2.41279
1.5e-07,79.0566,2.41661
1.5e-07,78.8847,2.42043
1.5e-07,78.7128,2.42427
1.5e-07,78.541,2.42812
1.5e-07,78.3693,2.43197
1.5e-07,78.1978,2.43583
1.5e-07,78.0263,2.4397
1.5e-07,77.8549,2.44358
1.5e-07,77.6837,2.44746
1.5e-07,77.5125,2.45136
1.5e-07,77.3415,2.45526
1.5e-07,77.1706,2.45917
1.5e-07,76.9997,2.46309
1.5e-07,76.829,2.46702
1.5e-07,76.6584,2.47095
1.5e-07,76.4879,2.4749
1.5e-07,76.3175,2.47885
1.5e-07,76.1472,2.48281
1.5e-07,75.977,2.48678
1.5e-07,75.8069,2.49076
1.5e-07,75.637,2.49474
1.5e-07,75.4671,2.49874
1.5e-07,75.2974,2.50274
1.5e-07,75.1277,2.50675
1.5e-07,74.9582,2.51078
1.5e-07,74.7888,2.51481
1.5e-07,74.6195,2.51884
1.5e-07,74.4503,2.52289
1.5e-07,74.2812,2.52695
1.5e-07,74.1123,2.53101
1.5e-07,73.9434,2.53509
1.5e-07,73.7747,2.53917
1.5e-07,73.6061,2.54326
1.5e-07,73.4376,2.54736
1.5e-07,73.2692,2.55147
1.5e-07,73.1009,2.55559
1.5e-07,72.9327,2.55972
1.5e-07,72.7647,2.56386
1.5e-07,72.5968,2.568
1.5e-07,72.429,2.57216
1.5e-07,72.2613,2.57632
1.5e-07,72.0937,2.5805
1.5e-07,71.9262,2.58468
1.5e-07,71.7589,2.58887
1.5e-07,71.5917,2.59307
1.5e-07,71.4246,2.59728
1.5e-07,71.2576,2.6015
1.5e-07,71.0907,2.60573
1.5e-07,70.924,2.60997
1.5e-07,70.7574,2.61422
1.5e-07,70.5909,2.61848
1.5e-07,70.4245,2.62275
1.5e-07,70.2582,2.62702
1.5e-07,70.0921,2.63131
1.5e-07,69.9261,2.63561
1.5e-07,69.7602,2.63992
1.5e-07,69.5944,2.64423
1.5e-07,69.4288,2.64856
1.5e-07,69.2633,2.65289
1.5e-07,69.0979,2.65724
1.5e-07,68.9326,2.6616
1.5e-07,68.7675,2.66596
1.5e-07,68.6024,2.67034
1.5e-07,68.4375,2.67472
1.5e-07,68.2728,2.67912
1.5e-07,68.1081,2.68352
1.5e-07,67.9436,2.68794
1.5e-07,67.7792,2.69236
1.5e-07,67.615,2.6968
1.5e-07,67.4509,2.70125
1.5e-07,67.2869,2.7057
1.5e-07,67.123,2.71017
1.5e-07,66.9593,2.71465
1.5e-07,66.7956,2.71914
1.5e-07,66.6322,2.72363
1.5e-07,66.4688,2.72814
1.5e-07,66.3056,2.73266
1.5e-07,66.1425,2.73719
1.5e-07,65.9796,2.74173
1.5e-07,65.8167,2.74628
1.5e-07,65.654,2.75084
1.5e-07,65.4915,2.75541
1.5e-07,65.3291,2.76
1.5e-07,65.1668,2.76459
1.5e-07,65.0046,2.7692
1.5e-07,64.8426,2.77381
1.5e-07,64.6807,2.77844
1.5e-07,64.5189,2.78307
1.5e-07,64.3573,2.78772
1.5e-07,64.1958,2.79238
1.5e-07,64.0345,2.79705
1.5e-07,63.8733,2.80173
1.5e-07,63.7122,2.80643
1.5e-07,63.5513,2.81113
1.5e-07,63.3905,2.81584
1.5e-07,63.2298,2.82057
1.5e-07,63.0693,2.82531
1.5e-07,62.9089,2.83006
1.5e-07,62.7487,2.83482
1.5e-07,62.5886,2.83959
1.5e-07,62.4286,2.84437
1.5e-07,62.2688,2.84917
1.5e-07,62.1091,2.85397
1.5e-07,61.9496,2.85879
1.5e-07,61.7902,2.86362
1.5e-07,61.6309,2.86846
1.5e-07,61.4718,2.87332
1.5e-07,61.3128,2.87818
1.5e-07,61.154,2.88306
1.5e-07,60.9953,2.88795
1.5e-07,60.8368,2.89285
1.5e-07,60.6784,2.89776
1.5e-07,60.5201,2.90269
1.5e-07,60.362,2.90762
1.5e-07,60.204,2.91257
1.5e-07,60.0462,2.91753
1.5e-07,59.8885,2.92251
1.5e-07,59.731,2.92749
1.5e-07,59.5736,2.93249
1.5e-07,59.4164,2.9375
1.5e-07,59.2593,2.94253
1.5e-07,59.1024,2.94756
1.5e-07,58.9456,2.95261
1.5e-07,58.7889,2.95767
1.5e-07,58.6324,2.96274
1.5e-07,58.4761,2.96783
1.5e-07,58.3199,2.97293
1.5e-07,58.1639,2.97804
1.5e-07,58.008,2.98316
1.5e-07,57.8522,2.9883
1.5e-07,57.6966,2.99345
1.5e-07,57.5412,2.99862
1.5e-07,57.3859,3.00379
1.5e-07,57.2307,3.00898
1.5e-07,57.0758,3.01418
1.5e-07,56.9209,3.0194
1.5e-07,56.7662,3.02463
1.5e-07,56.6117,3.02987
1.5e-07,56.4573,3.03513
1.5e-07,56.3031,3.0404
1.5e-07,56.1491,3.04568
1.5e-07,55.9951,3.05098
1.5e-07,55.8414,3.05629
1.5e-07,55.6878,3.06161
1.5e-07,55.5343,3.06695
1.5e-07,55.3811,3.0723
1.5e-07,55.2279,3.07766
1.5e-07,55.075,3.08304
1.5e-07,54.9221,3.08843
1.5e-07,54.7695,3.09384
1.5e-07,54.617,3.09926
1.5e-07,54.4646,3.1047
1.5e-07,54.3125,3.11015
1.5e-07,54.1604,3.11561
1.5e-07,54.0086,3.12109
1.5e-07,53.8569,3.12658
1.5e-07,53.7053,3.13209
1.5e-07,53.5539,3.13761
1.5e-07,53.4027,3.14314
1.5e-07,53.2517,3.14869
1.5e-07,53.1008,3.15426
1.5e-07,52.95,3.15984
1.5e-07,52.7994,3.16543
1.5e-07,52.649,3.17104
1.5e-07,52.4988,3.17666
1.5e-07,52.3487,3.1823
1.5e-07,52.1988,3.18796
1.5e-07,52.049,3.19362
1.5e-07,51.8994,3.19931
1.5e-07,51.75,3.20501
1.5e-07,51.6007,3.21072
1.5e-07,51.4516,3.21645
1.5e-07,51.3027,3.2222
1.5e-07,51.1539,3.22796
1.5e-07,51.0053,3.23374
1.5e-07,50.8569,3.23953
1.5e-07,50.7086,3.24534
1.5e-07,50.5605,3.25116
1.5e-07,50.4126,3.257
1.5e-07,50.2648,3.26285
1.5e-07,50.1172,3.26872
1.5e-07,49.9698,3.27461
1.5e-07,49.8225,3.28051
1.5e-07,49.6754,3.28643
1.5e-07,49.5285,3.29237
1.5e-07,49.3818,3.29832
1.5e-07,49.2352,3.30429
1.5e-07,49.0888,3.31027
1.5e-07,48.9426,3.31628
1.5e-07,48.7965,3.32229
1.5e-07,48.6506,3.32833
1.5e-07,48.5049,3.33438
1.5e-07,48.3593,3.34045
1.5e-07,48.214,3.34653
1.5e-07,48.0688,3.35263
1.5e-07,47.9237,3.35875
1.5e-07,47.7789,3.36489
1.5e-07,47.6342,3.37104
1.5e-07,47.4897,3.37721
1.5e-07,47.3454,3.3834
1.5e-07,47.2012,3.3896
1.5e-07,47.0572,3.39583
1.5e-07,46.9134,3.40207
1.5e-07,46.7698,3.40833
1.5e-07,46.6264,3.4146
1.5e-07,46.4831,3.42089
1.5e-07,46.34,3.4272
1.5e-07,46.1971,3.43353
1.5e-07,46.0543,3.43988
1.5e-07,45.9118,3.44625
1.5e-07,45.7694,3.45263
1.5e-07,45.6272,3.45903
1.5e-07,45.4852,3.46545
1.5e-07,45.3433,3.47189
1.5e-07,45.2017,3.47835
1.5e-07,45.0602,3.48482
1.5e-07,44.9189,3.49132
1.5e-07,44.7777,3.49783
1.5e-07,44.6368,3.50436
1.5e-07,44.496,3.51091
1.5e-07,44.3555,3.51748
1.5e-07,44.2151,3.52407
1.5e-07,44.0749,3.53068
1.5e-07,43.9348,3.53731
1.5e-07,43.795,3.54395
1.5e-07,43.6553,3.55062
1.5e-07,43.5158,3.5573
1.5e-07,43.3765,3.56401
1.5e-07,43.2374,3.57073
1.5e-07,43.0985,3.57748
1.5e-07,42.9598,3.58424
1.5e-07,42.8212,3.59103
1.5e-07,42.6828,3.59783
1.5e-07,42.5446,3.60466
1.5e-07,42.4066,3.6115
1.5e-07,42.2688,3.61837
1.5e-07,42.1312,3.62526
1.5e-07,41.9938,3.63216
1.5e-07,41.8565,3.63909
1.5e-07,41.7195,3.64604
1.5e-07,41.5826,3.65301
1.5e-07,41.4459,3.66
1.5e-07,41.3094,3.66701
1.5e-07,41.1731,3.67404
1.5e-07,41.037,3.68109
1.5e-07,40.901,3.68817
1.5e-07,40.7653,3.69526
1.5e-07,40.6298,3.70238
1.5e-07,40.4944,3.70952
1.5e-07,40.3592,3.71668
1.5e-07,40.2243,3.72386
1.5e-07,40.0895,3.73107
1.5e-07,39.9549,3.73829
1.5e-07,39.8205,3.74554
1.5e-07,39.6863,3.75281
1.5e-07,39.5523,3.7601
1.5e-07,39.4185,3.76742
1.5e-07,39.2848,3.77476
1.5e-07,39.1514,3.78212
1.5e-07,39.0182,3.7895
1.5e-07,38.8851,3.79691
1.5e-07,38.7523,3.80434
1.5e-07,38.6196,3.81179
1.5e-07,38.4872,3.81927
1.5e-07,38.3549,3.82676
1.5e-07,38.2228,3.83429
1.5e-07,38.091,3.84183
1.5e-07,37.9593,3.8494
1.5e-07,37.8278,3.857
1.5e-07,37.6965,3.86461
1.5e-07,37.5655,3.87225
1.5e-07,37.4346,3.87992
1.5e-07,37.3039,3.88761
1.5e-07,37.1734,3.89532
1.5e-07,37.0431,3.90306
1.5e-07,36.913,3.91082
1.5e-07,36.7831,3.91861
1.5e-07,36.6535,3.92642
1.5e-07,36.524,3.93426
1.5e-07,36.3947,3.94212
1.5e-07,36.2656,3.95001
1.5e-07,36.1367,3.95792
1.5e-07,36.008,3.96586
1.5e-07,35.8795,3.97382
1.5e-07,35.7512,3.98181
1.5e-07,35.6232,3.98982
1.5e-07,35.4953,3.99786
1.5e-07,35.3676,4.00593
1.5e-07,35.2401,4.01402
1.5e-07,35.1129,4.02214
1.5e-07,34.9858,4.03029
1.5e-07,34.8589,4.03846
1.5e-07,34.7323,4.04666
1.5e-07,34.6058,4.05488
1.5e-07,34.4796,4.06313
1.5e-07,34.3535,4.07141
1.5e-07,34.2277,4.07972
1.5e-07,34.102,4.08805
1.5e-07,33.9766,4.09641
1.5e-07,33.8514,4.1048
1.5e-07,33.7264,4.11322
1.5e-07,33.6016,4.12166
1.5e-07,33.477,4.13013
1.5e-07,33.3526,4.13863
1.5e-07,33.2284,4.14716
1.5e-07,33.1044,4.15572
1.5e-07,32.9806,4.1643
1.5e-07,32.8571,4.17292
1.5e-07,32.7337,4.18156
1.5e-07,32.6106,4.19023
1.5e-07,32.4876,4.19893
1.5e-07,32.3649,4.20766
1.5e-07,32.2424,4.21642
1.5e-07,32.1201,4.22521
1.5e-07,31.998,4.23403
1.5e-07,31.8761,4.24288
1.5e-07,31.7544,4.25176
1.5e-07,31.6329,4.26066
1.5e-07,31.5117,4.2696
1.5e-07,31.3906,4.27857
1.5e-07,31.2698,4.28757
1.5e-07,31.1492,4.2966
1.5e-07,31.0288,4.30566
